Labels,Title_Abstract
"['Infectious Diseases', 'Pharmacology (medical)']","Validation of the D:A:D Chronic Kidney Disease Risk Score Model among People Living with HIV in the Asia-Pacific  2020 Lippincott Williams and Wilkins. All rights reserved.Background:We validated the Data collection on Adverse events of anti-HIV Drugs (D:A:D) full-risk and short-risk score models for chronic kidney disease (CKD) in the Asian HIV cohorts.Settings:A validation study among people living with HIV (PLHIV) aged ≥18 years among the cohorts in the Asia-Pacific region.Methods:PLHIV with a baseline estimated glomerular filtration rate > 60 mL/min/1.73 m2were included for validation of the D:A:D CKD full version and short version without cardiovascular risk factors. Those with <3 estimated glomerular filtration rate measurements from baseline or previous exposure to potentially nephrotoxic antiretrovirals were excluded. Kaplan-Meier methods were used to estimate the probability of CKD development. The area under the receiver operating characteristics was also used to validate the risk score.Results:We included 5701 participants in full model {median 8.1 [interquartile range (IQR) 4.8-10.9] years follow-up} and 9791 in short model validation [median 4.9 (IQR 2.5-7.3) years follow-up]. The crude incidence rate of CKD was 8.1 [95% confidence interval (CI): 7.3 to 8.9] per 1000 person-years in the full model cohort and 10.5 (95% CI: 9.6 to 11.4) per 1000 person-years in the short model cohort. The progression rates for CKD at 10 years in the full model cohort were 2.7%, 8.9%, and 26.1% for low-risk, medium-risk, and high-risk groups, and 3.5%, 11.7%, and 32.4% in the short model cohort. The area under the receiver operating characteristics for the full-risk and short-risk score was 0.81 (95% CI: 0.79 to 0.83) and 0.83 (95% CI: 0.81 to 0.85), respectively.Conclusion:The D:A:D CKD full-risk and short-risk score performed well in predicting CKD events among Asian PLHIV. These risk prediction models may be useful to assist clinicians in identifying individuals at high risk of developing CKD."
['Nephrology'],"Publisher Correction: COVID-19-associated acute kidney injury: consensus report of the 25th Acute Disease Quality Initiative (ADQI) Workgroup (Nature Reviews Nephrology, (2020), 10.1038/s41581-020-00356-5)  2020, The Author(s).In the version of this article that was originally published online, the text in the red boxes (crisis stage) of Figure 3 was a duplication of the text in the yellow boxes (response stage). This error has been corrected in the HTML and PDF versions of the manuscript."
['Multidisciplinary'],"Phenotype prediction and characterization of 25 pharmacogenes in Thais from whole genome sequencing for clinical implementation  2020, The Author(s).Publicly available pharmacogenomics (PGx) databases enable translation of genotype data into clinically actionable information. As variation within pharmacogenes is population-specific, this study investigated the spectrum of 25 clinically relevant pharmacogenes in the Thai population (n = 291) from whole genome sequencing. The bioinformatics tool Stargazer was used for phenotype prediction, through assignment of alleles and detection of structural variation. Known and unreported potentially deleterious PGx variants were identified. Over 25% of Thais carried a high-risk diplotype in CYP3A5, CYP2C19, CYP2D6, NAT2, SLCO1B1, and UGT1A1. CYP2D6 structural variants accounted for 83.8% of all high-risk diplotypes. Of 39 known PGx variants identified, six variants associated with adverse drug reactions were common. Allele frequencies of CYP3A5*3 (rs776746), CYP2B6*6 (rs2279343), and NAT2 (rs1041983) were significantly higher in Thais than East-Asian and global populations. 121 unreported variants had potential to exert clinical impact, majority were rare and population-specific, with 60.3% of variants absent from gnomAD database. This study demonstrates the population-specific variation in clinically relevant pharmacogenes, the importance of CYP2D6 structural variation detection in the Thai population, and potential of unreported variants in explaining drug response. These findings are essential in development of dosing guidelines, PGx testing, clinical trials, and drugs."
['Critical Care and Intensive Care Medicine'],"Precision renal replacement therapy Copyright  2020 Wolters Kluwer Health, Inc.Purpose of review: This article reviews the current evidence supporting the use of precision medicine in the delivery of acute renal replacement therapy (RRT) to critically ill patients, focusing on timing, solute control, anticoagulation and technologic innovation. Recent findings: Precision medicine is most applicable to the timing of RRT in critically ill patients. As recent randomized controlled trials have failed to provide consensus on when to initiate acute RRT, the decision to start acute RRT should be based on individual patient clinical characteristics (e.g. severity of the disease, evolution of clinical parameters) and logistic considerations (e.g. organizational issues, availability of machines and disposables). The delivery of a dynamic dialytic dose is another application of precision medicine, as patients may require different and varying dialysis doses depending on individual patient factors and clinical course. Although regional citrate anticoagulation (RCA) is recommended as first-line anticoagulation for continuous RRT, modifications to RCA protocols and consideration of other anticoagulants should be individualized to the patient's clinical condition. Finally, the evolution of RRT technology has improved precision in dialysis delivery through increased machine accuracy, connectivity to the electronic medical record and automated reduction of downtime. Summary: RRT has become a complex treatment for critically ill patients, which allows for the prescription to be precisely tailored to the different clinical requirements."
['Multidisciplinary'],"Performance controlled via surface oxygen-vacancy in Ti-based oxide catalyst during methyl oleate epoxidation  2020, The Author(s).The catalytic performance with high conversion and high selectivity of Ti-based oxide catalysts have been widely investigated. Besides, stability, which is an essential parameter in the industrial process, lacked fundamental understanding. In this work, we combined computational and experimental techniques to provide insight into the deactivation of P25 and TS-1 Ti-based oxide catalysts during the methyl oleate (MO) epoxidation. The considered deactivation mechanisms are fouling and surface oxygen vacancy (OV). The fouling causes temporary catalyst deactivation through active site blockage but can be removed via calcination in air at high temperature. However, in this work, the OV formation plays an important role in the overall performance of the spent catalyst as the deactivated catalyst after regeneration, cannot be restored to the initial activity. Also, the effects of OV in spent catalysts caused (i) the formation of more Ti3+ species on the surface as evident by XPS and Bader charge analysis, (ii) the activity modification of the active region on the catalyst surface as the reduction in energy gap (Eg) occurred from the formation of the interstates observed in the density of states profiles of spent catalyst modeled by the O-vacant P25 and TS-1 models. This reduction in Eg affects directly the strength of Ti–OOH active site and MO bonding, in which high binding energy contributes to a low conversion because the MO needed an O atom from Ti–OOH site to form the methyl-9,10-epoxy stearate. Hence, the deactivation of the Ti-based oxide catalysts is caused not only by the insoluble by-products blocking the active region but also mainly from the OV. Note that the design of reactive and stable Ti-based oxide catalysts for MO epoxidation needed strategies to prevent OV formation that permanently deactivated the active region. Thus, the interrelation and magnitude between fouling and OV formation on catalyst deactivation will be investigated in future works."
"['Surgery', 'Orthopedics and Sports Medicine']","Treatment of Chronic Severe Flexion Contractures of Fingers with Bilateral Side-Finger Flaps (Wing Flaps) and Full-Thickness Skin Graft Background: Severe flexion contractures of proximal interphalangeal joint of fingers can significantly impair hand function, typically after burn injury recovery. Extensive surgical release exposes deep vital structures, which subsequently requires significant skin coverage. The author presents the results of using bilateral side-finger flaps (wing flaps) and full-thickness skin graft for coverage of the defects. Methods: Seven patients (8 fingers) with chronic severe flexion contractures of fingers resulting from burn injury were included. Results: Mean flexion contracture and full flexion angles of the joints were improved from 84.4°/93.7° to 4.7°/92.5° at the last follow-up visit. No major complications were observed during the postoperative follow-up period (range, 6-16 months). Conclusions: This alternative surgical technique can be successfully applied for the treatment of chronic severe flexion contractures of fingers. The advantages of this approach are the use of local flaps from injured digit, and that it can be performed as a one-session procedure."
"['Biochemistry', 'Molecular Biology', 'Genetics', 'Cancer Research']","Gigantol targets MYC for ubiquitin-proteasomal degradation and suppresses lung cancer cell growth  2020 International Institute of Anticancer Research. All rights reserved.Background: Gigantol is a pharmacologically active bibenzyl compound exerting potential anticancer activities. At non-toxic concentrations, it reduces cancer stem cell properties and tumorigenicity. The mechanisms of the effects of gigantol on cancer cell growth are largely unknown. This study aimed to unravel the molecular profile and identify the prominent molecular mechanism of the effects of gigantol in controlling lung cancer cell proliferation. Materials and Methods: Proteomics and bioinformatics analysis were used accompanied by experimental molecular pharmacology approaches. Results: Gigantol exhibited antiproliferative effects on human lung cancer cells confirmed by 3-(4, 5- dimethylthiazol-2-yl)-2, 5-diphenyltetrazolium bromide proliferation assay and colony growth assay. The protein profile in response to gigantol treatment associated with regulation of cell proliferation was analyzed to determine the prominent protein targets. Among the significant hub proteins, MYC, an important proto-oncogene and proliferationpromoting transcription factor, was down-regulated with the highest number of protein-protein interactions. MYC downregulation was confirmed by western blot analysis. The upstream regulator of MYC, Glycogen synthase kinase 3 beta (GSK3β) was found to be responsible for MYC destabilization mediated by gigantol. Gigantol facilitated GSK3β function and resulted in the increase of MYC-ubiquitin complex as evaluated by immunoprecipitation. Conclusion: Gigantol was found to inhibit lung cancer proliferation through induction of GSK3β-mediated MYC ubiquitin-proteasome degradation. These data suggest gigantol to be a promising candidate for novel strategy in inhibition of lung cancer."
"['Metals and Alloys', 'Industrial and Manufacturing Engineering', 'Materials Chemistry']","A review of the recovery of precious metals using ionic liquid extractants in hydrometallurgical processes  2020 Elsevier B.V.A large amount of industrial waste containing precious metals (PMs) has become a significant issue for the recovery of PMs. The success of PM extractions via hydrometallurgical processes using various types of ionic liquid (IL) extractants has been widely reported. An understanding of their extraction mechanisms and influencing factors is advantageous for further development and design, especially future utilization in industries. This review focuses on the extraction mechanisms of PMs using ILs as extractants in the liquid-liquid extraction or solvent extraction process. Factors influencing their extraction mechanisms and efficiency are described. Different types of ILs used in the extractions of gold (Au(III)), silver (Ag(I)), palladium (Pd(II)) and platinum (Pt(IV)) have been promoted. Moreover, the correlation of calculating parameters with the PM extractions is presented. Finally, their future aspects are recommended."
['Multidisciplinary'],"DNA metabarcoding to unravel plant species composition in selected herbal medicines on the National List of Essential Medicines (NLEM) of Thailand  2020, The Author(s).Traditional medicines are widely traded across the globe and have received considerable attention in the recent past, with expectations of heightened demand in the future. However, there are increasing global concerns over admixture, which can affect the quality, safety, and efficacy of herbal medicinal products. In this study, we aimed to use DNA metabarcoding to identify 39 Thai herbal products on the Thai National List of Essential Medicines (NLEM) and assess species composition and admixture. Among the products, 24 samples were in-house-prepared formulations, and 15 samples were registered formulations. In our study, DNA metabarcoding analysis using ITS2 and rbcL barcode regions were employed to identify herbal ingredients mentioned in the products. The nuclear region, ITS2, was able to identify herbal ingredients in the products at the genus- and family-levels in 55% and 63% of cases, respectively. The chloroplast gene, rbcL, enabled genus- and family-level identifications in 58% and 73% of cases, respectively. In addition, plant species were detected in larger numbers (Family identified, absolute %) in registered herbal products than in in-house-prepared formulations. The level of fidelity increases concerns about the reliability of the products. This study highlights that DNA metabarcoding is a useful analytical tool when combined with advanced chemical techniques for the identification of plant species in highly processed, multi-ingredient herbal products."
"['Public Health, Environmental and Occupational Health', 'Infectious Diseases']","Recommendations for the adjuvant use of the poly-antibiotic–resistant probiotic Bacillus clausii (O/C, SIN, N/R, T) in acute, chronic, and antibiotic-associated diarrhea in children: consensus from Asian experts  2020, The Author(s).This paper proposes recommendations for probiotics in pediatric gastrointestinal diseases in the Asia-Pacific region. Evidence-based recommendations and randomized controlled trials in the region are included. Cultural aspects, health management issues and economic factors were also considered. Final recommendations were approved by utilizing a modified Delphi process and applying the Likert scale in an electronic voting process. Bacillus clausii was recommended as an adjunct treatment with oral rehydration solution for acute viral diarrhea. B. clausii may also be considered for prevention of antibiotic-associated diarrhea, Clostridium difficile-induced diarrhea, and as adjunct treatment of Helicobacter pylori. There is insufficient evidence for recommendations in other conditions. Despite a diversity of epidemiological, socioeconomical and health system conditions, similar recommendations currently apply to most Asia-Pacific countries. Ideally, these need to be validated with local randomized-controlled trials."
"['Water Science and Technology', 'Earth and Planetary Sciences (miscellaneous)']","Multivariate statistical analysis of the hydrochemical characteristics of a volcano sedimentary aquifer in Saraburi Province, Thailand  2020 The AuthorsStudy region: The study area is located in the southwest Kaeng Khoi district and the east Muang District, Saraburi Province, Thailand. Based on its hydrostratigraphic characteristics, the aquifer in this area can be divided into an unconsolidated floodplain deposit aquifer (Qfd) and a volcanic aquifer (Vc). Study focus: This research investigated the hydrogeological characteristics and hydrogeochemical parameters of 42 groundwater samples obtained in the summer and rainy seasons. Principal component analysis (PCA) and hierarchical cluster analysis (HCA) were used to identify the natural and anthropogenic impacts that likely influenced groundwater quality. New hydrological insights for the region: The groundwater type in Qfd and Vc is mainly Ca-Na-HCO3, suggesting that the hydrochemical groundwater of both aquifers is affected by the same sources. This study found evidence of ion exchange between Ca2+ and Na+ in both seasons. The five principal components had a cumulative variance greater than 76.11 and 77.88 % in the rainy and summer seasons, respectively. Based on correlation analysis and PCA, the sources of the groundwater chemistry are generally silicate and calcite weathering from geological formations, including alkali feldspar and Ca2+- and Mg2+- rich minerals. Moreover, some ions arose from anthropogenic activities, typically irrigation water and sewage wastewater. The presence of photphate (PO43-) may be related to the dissolution of apatite and associated with anthropogenic activities, causing an increase in PO43− in the rainy season."
"['Environmental Chemistry', 'Immunology', 'Aquatic Science', 'Immunology and Microbiology (miscellaneous)']","Pathogenesis and immune response of Nile tilapia (Oreochromis niloticus) exposed to Tilapia lake virus by intragastric route  2020 Elsevier LtdTilapia lake virus (TiLV) is regarded as one of the most important pathogens in tilapia aquaculture worldwide. Despite this, little is known regarding disease pathogenesis and immune responses to infection. The main objective of this study was to investigate the tissue distribution, histopathological changes, and immune response of fish exposed to TiLV. Nile tilapia (Oreochromis niloticus) maintained at 25 ± 2 °C were challenged with TiLV via intragastric-gavage. At 0.5, 1, 3, 5, 7, 10 and 15 days post-challenge (dpc), six fish per treatment were euthanized and subjected to complete necropsy. TiLV exposed fish presented 45% cumulative mortality at the end of the study. Gross lesions included cutaneous petechiae and ecchymoses, scale losses, skin ulcers, and exophthalmia. Mild multifocal hepatocellular degeneration and necrosis was observed as early as 3 dpc occasionally accompanied by syncytial formation, intracytoplasmic inclusion bodies, and inflammatory infiltrates of lymphocytes at subsequent time points. Necrosis of epithelial cells of the gastric glands and intestinal glands was also observed as early as 5 dpc. Intestinal samples showed reactive in situ hybridization signals as early as 1 dpc. No other lesions were observed in the brain or other organs. Histological changes were associated with viral dissemination and disease progression, as evidenced by increased TiLV detection in the intestine, gills, liver and spleen. Highest TiLV abundance was detected 7 dpc in gills, intestine, and liver showing an average of 6 LOG genome equivalent per ng of total RNA. Different transcript abundance was detected for the pro-inflammatory cytokine interleukin-1β and interferon-induced myxovirus resistance protein gene in the mucosal sites (gills and intestine). Interferon regulatory transcription factor 3 transcript was more abundant in systemic organs (liver and spleen) while the expression in gills and intestine showed mixed expression at different time points. On the other hand, transforming growth factor β expression patterns differed amongst the tissues with a trend towards downregulation of the gene in liver and gills, and a trend towards upregulation in the spleen and intestine. Overall, these results demonstrate the intestinal routes as a main port of entry for TiLV, which subsequently spreads systematically throughout the fish body."
['Multidisciplinary'],"Route to high- Tc superconductivity of BC 7 via strong bonding of boron–carbon compound at high pressure  2020, The Author(s).We have analyzed the compositions of boron–carbon system, in which the BC 7 compound is identified as structural stability at high pressure. The first-principles calculation is used to identify the phase diagram, electronic structure, and superconductivity of BC 7. Our results have demonstrated that the BC 7 is thermodynamically stable in the diamond-like P4 ¯ m2 structure at a pressure above 244 GPa, and under temperature also. Feature of chemical bonds between B and C atoms is presented using the electron localization function. The strong chemical bonds in diamond-like P4 ¯ m2 structure are covalent bonds, and it exhibits the s–p hybridization under the pressure compression. The Fermi surface shape displays the large sheet, indicating that the diamond-like P4 ¯ m2 phase can achieve a high superconducting transition temperature (T c). The outstanding property of BC 7 at 250 GPa has manifested very high-T c of superconductivity as 164 K, indicating that the carbon-rich system can induce the high-T c value as well."
['Oncology (nursing)'],Death acceptance from a Thai Buddhist perspective: A qualitative study  2020 Elsevier LtdPurpose: To have more in-depth understanding of death acceptance among patients with terminal cancer in Thailand. Methods: A qualitative descriptive research approach was used to capture the perspectives of patients with terminal cancer about death acceptance. Purposive sampling was used to recruit the participants. A semi-structured interview guide was used during data collection to obtain in-depth interviews with 12 patients diagnosed with terminal cancer. An interpretive descriptive method was used for analyzing data. Analysis of the data for this study was conducted by the analytic team beginning at initial data collection. Results: The findings of this study revealed six major themes relating to death acceptance: 1) perceiving death as a natural part of life; 2) perceiving that death cannot be controlled; 3) thinking that death can come at any time; 4) letting everything go before dying: finding a calmness; 5) additional Buddhist practices: clean living and making merit; and 6) additional means for attaining a peaceful death and peaceful life before death. Conclusion: Understanding death acceptance is important for nurses providing care for patients with terminal cancer in order to find strategies and support for patients to accept death and live peacefully with their family in the time they have left.
"['Biomaterials', 'Biomedical Engineering', 'Pharmaceutical Science']","3D Bioprinting of Lignocellulosic Biomaterials  2020 The Authors. Advanced Healthcare Materials published by Wiley-VCH GmbHThe interest in bioprinting of sustainable biomaterials is rapidly growing, and lignocellulosic biomaterials have a unique role in this development. Lignocellulosic materials are biocompatible and possess tunable mechanical properties, and therefore promising for use in the field of 3D-printed biomaterials. This review aims to spotlight the recent progress on the application of different lignocellulosic materials (cellulose, hemicellulose, and lignin) from various sources (wood, bacteria, and fungi) in different forms (including nanocrystals and nanofibers in 3D bioprinting). Their crystallinity, leading to water insolubility and the presence of suspended nanostructures, makes these polymers stand out among hydrogel-forming biomaterials. These unique structures give rise to favorable properties such as high ink viscosity and strength and toughness of the final hydrogel, even when used at low concentrations. In this review, the application of lignocellulosic polymers with other components in inks is reported for 3D bioprinting and identified supercritical CO2 as a potential sterilization method for 3D-printed cellulosic materials. This review also focuses on the areas of potential development by highlighting the opportunities and unmet challenges such as the need for standardization of the production, biocompatibility, and biodegradability of the cellulosic materials that underscore the direction of future research into the 3D biofabrication of cellulose-based biomaterials."
"['Ecology, Evolution, Behavior and Systematics']","COVID-19 Highlights the Need for More Effective Wildlife Trade Legislation  2020 Elsevier LtdZoonosis-based epidemics are inevitable unless we revisit our relationship with the natural world, protect habitats, and regulate wildlife trade, including live animals and non-sustenance products. To prevent future zoonoses, governments must establish effective legislation addressing wildlife trade, protection of habitats, and reduction of the wildlife–livestock–human interface."
"['Pediatrics, Perinatology and Child Health', 'Surgery']","A novel model of injured liver ductal organoids to investigate cholangiocyte apoptosis with relevance to biliary atresia  2020, Springer-Verlag GmbH Germany, part of Springer Nature.Purpose: The fibrogenic process in cholangiopathic diseases such as biliary atresia (BA) involves bile duct injury and apoptosis of cholangiocytes, which leads to the progression of liver fibrosis into liver cirrhosis and can result in end-staged liver disease. Recent advances in the development of organoids or mini-organ structures have allowed us to create an ex vivo injury model of the bile duct that mimics bile duct injury in BA. The aim of this experimental study was to develop a novel model of injured intrahepatic cholangiocytes as this can be relevant to BA. Our new model is important for studying the pathophysiological response of bile ducts to injury and the role of cholangiocytes in initiating the fibrogenic cascade. In addition, it has the potential to be used as a tool for developing new treatment strategies for BA. Methods: Liver ductal organoids were generated from the liver of healthy neonatal mouse pups. Intrahepatic bile duct fragments were isolated and cultured in Matrigel dome. Injury was induced in the organoids by administration of acetaminophen in culture medium. The organoids were then evaluated for fibrogenic cytokines expression, cell apoptosis marker and cell proliferation marker. Results: Organoids generated from intrahepatic bile duct fragments organized themselves into single-layer epithelial spheroids with lumen on the inside mimicking in vivo bile ducts. After 24-h exposure to acetaminophen, cholangiocytes in the organoids responded to the injury by increasing expression of fibrogenic cytokines, transforming growth factor beta-1 (TGF-β1) and platelet-derived growth factor-BB (PDGF-BB). This fibrogenic response of injured organoids was associated with increased cholangiocyte apoptosis and decreased cholangiocyte proliferation. Conclusion: To our knowledge this is the first description of cholangiocyte injury in the organoids derived from intrahepatic bile ducts. Our injury model demonstrated that cholangiocyte apoptosis and its fibrogenic response may play a role in initiation of the fibrogenic process in cholangiopathic diseases such as BA. These findings are important for the development of novel therapy to reduce cholangiocyte apoptosis and to halt the early fibrogenic cascade in liver fibrogenesis. This novel injury model can prove very valuable for future research in biliary atresia."
['Multidisciplinary'],"Identifying indoor radon sources in Pa Miang, Chiang Mai, Thailand  2020, The Author(s).Radon is the leading source of lung cancer mortality after smoking in Chiang Mai, Thailand. Finding a source of carcinogens is one of the important measures for preventing the cancer risk for this region. Specific sites at Pa Miang, Doi Saket have the highest incidences of lung cancer and have a combination of factors that influence indoor radon concentration. Our study identified the sources of indoor radon within several houses. The results indicate that geological and topographic characteristics, including active faults and mountain terraces, are the main sources of indoor radon, especially for wooden houses. Besides building materials, the design of the houses, ventilation conditions, and lifestyle choices are all factors influencing indoor radon concentrations and its associated risk. Although radon levels (29–101 Bq m−3) and total indoor annual effective doses (0.9–3.8 mSv year−1) received from all sources at these sites have shown no significant health risk due to radon exposure , this investigation will be useful as a starting point to guide strategies to respond and prevent the risk of lung cancer, especially in Chiang Mai."
"['Immunology and Allergy', 'Microbiology', 'Immunology', 'Veterinary (all)', 'Infectious Diseases']","Serological evidence of avian influenza virus subtype H5 and H9 in live bird market, Myanmar  2020 Elsevier LtdAvian Influenza (AI), caused by Alphainfluenzaviruses (AIVs), is a contagious respiratory disease in birds and mammals. AIVs have been reported in poultry worldwide and the impact of AIVs on human health is immense. In this study, a serological survey of AIV subtype H5 and H9 was conducted in a live bird market (LBM) in Yangon, Myanmar during February 2016 to September 2016. A total of 621 serum samples were collected from chickens (n = 489) and ducks (n = 132) from 48 vendors in the LBM. The samples were examined for antibodies against influenza viruses by using NP-ELISA and specific antibodies against AIV-H5N1 (Clade 2.3.4) and AIV-H9N2 (Clade 9.4.2) by using Hemagglutination Inhibition (HI) assay. The result of NP-ELISA assay showed that 12.88 % (80/621) of poultry in LBM was positive for AIV antibodies. In detail, 38.06 % (51/134) of layers, 7.08 % (8/113) of backyard chicken, 2.07 % (5/242) of broilers and 12.12 % (16/132) of ducks were AIV positive. The HI test for specific antibodies against AIV-H5N1 and AIV-H9N2 were 1.77 % (11/621) and 4.51 % (28/621), respectively. Our findings revealed the evidence of AIV-H5N1 and AIV-H9N2 exposure in both chicken and ducks in the LBM in Yangon, Myanmar. Risks of influenza infections and transmission among poultry and humans in the LBMs could not be ignored."
"['Control and Systems Engineering', 'Software', 'Mechanical Engineering', 'Computer Science Applications', 'Industrial and Manufacturing Engineering']","A novel indirect cryogenic cooling system for improving surface finish and reducing cutting forces when turning ASTM F-1537 cobalt-chromium alloys  2020, Springer-Verlag London Ltd., part of Springer Nature.This paper presents a novel indirect cryogenic cooling system, employing liquid nitrogen (LN2) as a coolant for machining the difficult-to-cut ASTM F-1537 cobalt-chromium (CoCr) alloy. The prototype differs from the already existing indirect cooling systems by using a modified cutting insert that allows a larger volume of cryogenic fluid to flow under the cutting zone. For designing the prototype analytical and finite element, thermal calculations were performed; this enabled to optimize the heat evacuation of the tool from the rake face without altering the stress distribution on the insert when cutting material. Turning experiments on ASTM F-1537 CoCr alloys were performed under different cutting conditions and employing indirect cryogenic cooling and dry machining, to test the performance of the developed system. The results showed that the new system improved surface roughness by 12%, and cutting forces were also reduced by 12% when compared with the existing indirect cryogenic cooling technique."
['Materials Science (miscellaneous)'],"Properties and performance of the basalt-fiber reinforced texture roof tiles  2020 The AuthorsThe mechanical and the physical properties, and the performance of texture roof tiles reinforced with the basalt fibers were observed. The samples of the basalt-fiber reinforced texture roof tiles were produced on the industrial scale by using filter pressing method. After forming, the as-molded samples were air cured and characterized based on ASTM C1185 standard for their mechanical properties and physical properties. In addition, the roof-tile installation test was also performed. The results showed that the samples of the basalt-fiber reinforced texture roof tile (BFRT) could be produced on the industrial scale by using the common setting of the forming machine without further adjustment. For the appearance, the samples of BFRT had the appearance alike the common texture-roof tile products. In addition, BFRTs could be cut and drilled by using the standard cutting machine and could be installed by using the standard procedure for texture roof tile installation. For the properties, BFRTs had the properties as required by the industry requirements including the modulus of rupture (MOR) greater than 5 MPa, the modulus of elasticity (MOE) greater than 7000 MPa, the impact resistance greater than 1000 J/m2, and the density between 1.5−2.2 g/cm3."
['Multidisciplinary'],"Evaluating the effect of rice (Oryza sativa L.: SRNC05053-6-2) crude extract on psoriasis using in vitro and in vivo models  2020, The Author(s).Psoriasis is mainly caused because of inappropriate immune responses in the epidermis. Rice (Oryza sativa L.: SRNC05053-6-2) consists of anthocyanin, which exhibits strong antioxidative and anti-inflammatory properties. This study aimed to evaluate the role of this black-coloured rice crude extract in alleviating the symptoms of psoriasis using human psoriatic artificial skin and an imiquimod-induced rat psoriasis model. Psoriasis-related genes, cytokines and chemokines were examined; in addition, the antioxidative and anti-inflammatory properties and the immunohistopathological features of this condition were studied. The results showed that the rice extract reduced the severity of psoriasis by (1) decreasing the epidermal thickness, acanthosis, hyperkeratosis, epidermal inflammation and degree of apoptosis induction via caspase-3, (2) increasing the expression levels of anti-inflammatory cytokines (IL-10 and TGF-β), (3) reducing the levels of pro-inflammatory cytokines (IL-6, IL-8, IL-20, IL-22 and TNF-α), chemokines (CCL-20) and anti-microbial peptides (psoriasin and β-defensin), (4) enhancing the antioxidative property (Nrf-2), (5) downregulating the levels of psoriasis-associated genes (psoriasin, β-defensin, koebnerisin 15L and koebnerisin 15S) and (6) upregulating the levels of psoriasis-improving genes (caspase-14, involucrin and filaggrin). Thus, the extract appears to exert therapeutic effects on psoriasis through its antioxidative and immunomodulatory properties."
['Multidisciplinary'],"Rapid production of SARS-CoV-2 receptor binding domain (RBD) and spike specific monoclonal antibody CR3022 in Nicotiana benthamiana  2020, The Author(s).Severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) is responsible for the ongoing global outbreak of coronavirus disease (COVID-19) which is a significant threat to global public health. The rapid spread of COVID-19 necessitates the development of cost-effective technology platforms for the production of vaccines, drugs, and protein reagents for appropriate disease diagnosis and treatment. In this study, we explored the possibility of producing the receptor binding domain (RBD) of SARS-CoV-2 and an anti-SARS-CoV monoclonal antibody (mAb) CR3022 in Nicotiana benthamiana. Both RBD and mAb CR3022 were transiently produced with the highest expression level of 8 μg/g and 130 μg/g leaf fresh weight respectively at 3 days post-infiltration. The plant-produced RBD exhibited specific binding to the SARS-CoV-2 receptor, angiotensin-converting enzyme 2 (ACE2). Furthermore, the plant-produced mAb CR3022 binds to SARS-CoV-2, but fails to neutralize the virus in vitro. This is the first report showing the production of anti-SARS-CoV-2 RBD and mAb CR3022 in plants. Overall these findings provide a proof-of-concept for using plants as an expression system for the production of SARS-CoV-2 antigens and antibodies or similar other diagnostic reagents against SARS-CoV-2 rapidly, especially during epidemic or pandemic situation."
['Medicine (all)'],"Endothelial dysfunction in neuroprogressive disorders—causes and suggested treatments  2020, The Author(s).Background: Potential routes whereby systemic inflammation, oxidative stress and mitochondrial dysfunction may drive the development of endothelial dysfunction and atherosclerosis, even in an environment of low cholesterol, are examined. Main text: Key molecular players involved in the regulation of endothelial cell function are described, including PECAM-1, VE-cadherin, VEGFRs, SFK, Rho GEF TRIO, RAC-1, ITAM, SHP-2, MAPK/ERK, STAT-3, NF-κB, PI3K/AKT, eNOS, nitric oxide, miRNAs, KLF-4 and KLF-2. The key roles of platelet activation, xanthene oxidase and myeloperoxidase in the genesis of endothelial cell dysfunction and activation are detailed. The following roles of circulating reactive oxygen species (ROS), reactive nitrogen species and pro-inflammatory cytokines in the development of endothelial cell dysfunction are then described: paracrine signalling by circulating hydrogen peroxide, inhibition of eNOS and increased levels of mitochondrial ROS, including compromised mitochondrial dynamics, loss of calcium ion homeostasis and inactivation of SIRT-1-mediated signalling pathways. Next, loss of cellular redox homeostasis is considered, including further aspects of the roles of hydrogen peroxide signalling, the pathological consequences of elevated NF-κB, compromised S-nitrosylation and the development of hypernitrosylation and increased transcription of atherogenic miRNAs. These molecular aspects are then applied to neuroprogressive disorders by considering the following potential generators of endothelial dysfunction and activation in major depressive disorder, bipolar disorder and schizophrenia: NF-κB; platelet activation; atherogenic miRs; myeloperoxidase; xanthene oxidase and uric acid; and inflammation, oxidative stress, nitrosative stress and mitochondrial dysfunction. Conclusions: Finally, on the basis of the above molecular mechanisms, details are given of potential treatment options for mitigating endothelial cell dysfunction and activation in neuroprogressive disorders."
