Labels,Title_Abstract
['Multidisciplinary'],"Co-overexpression of native phospholipid-biosynthetic genes plsX and plsC enhances lipid production in Synechocystis sp. PCC 6803  2018, The Author(s).The overexpression of native plsX and plsC genes involving in fatty acid/phospholipid synthesis first timely-reported the significantly enhanced lipid contents in Synechocystis sp. PCC 6803. Growth rate, intracellular pigment contents including chlorophyll a and carotenoids, and oxygen evolution rate of all overexpressing (OX) strains were normally similar as wild type. For fatty acid compositions, saturated fatty acid, in particular palmitic acid (16:0) was dominantly increased in OX strains whereas slight increases of unsaturated fatty acids were observed, specifically linoleic acid (18:2) and alpha-linolenic acid (18:3). The plsC/plsX-overexpressing (OX + XC) strain produced high lipid content of about 24.3%w/dcw under normal condition and was further enhanced up to 39.1%w/dcw by acetate induction. This OX + XC engineered strain was capable of decreasing phaA transcript level which related to poly-3-hydroxybutyrate (PHB) synthesis under acetate treatment. Moreover, the expression level of gene transcripts revealed that the plsX- and plsC/plsX-overexpression strains had also increased accA transcript amounts which involved in the irreversible carboxylation of acetyl-CoA to malonyl-CoA. Altogether, these overexpressing strains significantly augmented higher lipid contents when compared to wild type by partly overcoming the limitation of lipid production."
"['Immunology', 'Developmental Biology']","Two host gut-derived lactic acid bacteria activate the proPO system and increase resistance to an AHPND-causing strain of Vibrio parahaemolyticus in the shrimp Litopenaeus vannamei  2018 Elsevier LtdLactic acid bacteria (LAB) are group of beneficial bacteria that have been proposed as relevant probiotics with immunomodulatory functions. In this study, we initially isolated and identified host-derived LAB from the gut of the Pacific white shrimp Litopenaeus vannamei. Analysis of the bacterial 16S rRNA gene sequence revealed two candidate LAB, the Lactobacillus plantarum strain SGLAB01 and the Lactococcus lactis strain SGLAB02, which exhibited 99% identity to the L. plantarum strain LB1-2 and the L. lactis strain R-53658, which were isolated from bee gut, respectively. The two LAB displayed antimicrobial activities against gram-positive and gram-negative bacteria, including the virulent acute hepatopancreatic necrosis disease (AHPND)-causing strain of Vibrio parahaemolyticus (VPAHPND). Viable colony count and SEM analysis showed that the two candidate LAB, administered via oral route as feed supplement, could reside and adhere in the shrimp gut. Double-stranded RNA-mediated gene silencing of LvproPO1 and LvproPO2 revealed a significant role of two LvproPOs in the proPO system as well as in the immune response against VPAHPND infection in L. vannamei shrimp. The effect of LAB supplementation on modulation of the shrimp proPO system was investigated in vivo, and the results showed that administration of the two candidate LAB significantly increased hemolymph PO activity, the relative mRNA expression of LvproPO1 and LvproPO2, and resistance to VPAHPND infection. These findings suggest that administration of L. plantarum and L. lactis could modulate the immune system and increase shrimp resistance to VPAHPND infection presumably via upregulation of the two LvproPO transcripts."
"['Hematology', 'Oncology', 'Cancer Research']","Improved Survival of Elderly-fit Patients With Acute Myeloid Leukemia Requiring Intensive Therapy: 3-Year Multicenter Analysis From TALWG  2018 Elsevier Inc.Elderly patients with acute myeloid leukemia (AML) have a poorer prognosis than younger patients from previous studies. This 3-year multicenter study was conducted on elderly Thai patients with AML, and aimed to evaluate the epidemiology and factors impacting the survival outcome of the patients. From the 235 elderly patients with AML, patients with poor performance status and patients receiving low-intensive therapy had significantly poorer survival outcome. Background: Elderly patients with acute myeloid leukemia (AML) have a poorer prognosis than younger ones. Several factors contribute to the poor outcomes for this patient group. Patients and Methods: This study investigated the epidemiology, clinical characteristics, treatment, and clinical outcomes of elderly Thai patients with AML. This 3-year, prospective, multicenter study was focused on Thai patients with AML aged over 60 years who were diagnosed between 2014 and 2016. Results: Of 680 patients with AML, 235 elderly patients with AML (34.6%) were identified, with a mean age of 70 ± 8 years. Using a 3-group cytogenetic risk classification (favorable, intermediate, and adverse risk), the proportions of patients in each category were 3.6%, 73.8%, and 22.6%, respectively. The median follow-up time for surviving patients was 846 days. The median overall survival (OS) of the patients was 128.2 days (range, 0-1205 days), with a 1-year OS of 13%. From a multivariate analysis, the significant factors associated with an improved long-term OS were patients with an Eastern Cooperative Oncology Group performance status 0 to 2 and those receiving intensive therapy. Conclusion: Our study confirms the high prevalence of AML in elderly patients with generally poor outcomes. Selected patients with a good performance status and those who received intensive induction treatment could have a long-term survival."
"['Physiology', 'Veterinary (all)']","Changes of cardiac function in diabetic dogs  2018 Elsevier B.V.Objective: This study aimed to evaluate cardiac function and compare the concentration of cardiac biomarkers including cardiac troponin I (cTnI), galectin-3 (Gal-3), and N-terminal pro B-type natriuretic peptides (NT-proBNP) in diabetic and control dogs. Animals: Thirty-nine dogs were included. The diabetic and control groups consisted of 19 and 20 dogs, respectively. Methods: Plasma cTnI, Gal-3, and NT-proBNP concentrations were measured in the diabetic and control groups. Echocardiography was performed in all dogs to evaluate cardiac structure and function. Echocardiographic values and cardiac biomarker concentrations between the two groups were compared with the Mann–Whitney U test. The p-value < 0.05 was considered statistical significance. Results: No evidence of cardiac structural changes was detected in diabetic dogs on two-dimensional echocardiography. The echocardiographic values of diabetic and control dogs were within reference intervals. Echocardiographic changes indicating diastolic dysfunction assessed by spectral flow Doppler echocardiography and tissue Doppler imaging were found in diabetic dogs (42.10%) compared with control dogs (10.00%; p = 0.022). Diabetic dogs with durations of diabetes mellitus > 1 year had an increased left ventricular wall thickness and echocardiographic changes suggesting diastolic dysfunction compared with those with duration of diabetes mellitus < 1 year. No evidence of systolic dysfunction was detected in diabetic dogs. No significant difference in plasma cTnI, Gal-3, and NT-proBNP concentrations was found between the two groups. Conclusions: Echocardiographic changes suggested that left ventricular diastolic dysfunction was detected in diabetic dogs without changes in the concentration of cardiac biomarkers including cTnI, Gal-3, and NT-proBNP compared with the age- and breed-matched control dogs."
"['Microbiology', 'Immunology and Allergy', 'Immunology', 'Microbiology (medical)']","Quinolone-resistant phenotype of Flavobacterium columnare isolates harbouring point mutations both in gyrA and parC but not in gyrB or parE  2018 International Society for Chemotherapy of Infection and CancerObjectives: The aim of this study was to determine mutations associated with a quinolone-resistant (QR) phenotype of Flavobacterium columnare isolates. Methods: The susceptibility of 53 F. columnare isolates to 11 antimicrobials, including 2 quinolones, was investigated by the disk diffusion method. Oxolinic acid (OXO) was subsequently chosen for minimum inhibitory concentration (MIC) assay. Sequence analysis of four genes within the quinolone resistance-determining regions (QRDRs) of OXO-resistant F. columnare compared with susceptible isolates was subsequently performed. Results: The disk diffusion assay revealed that the majority of isolates were susceptible to all tested antimicrobials. However, 14 and 8 isolates were resistant to the quinolone antibiotics OXO and nalidixic acid, respectively. No multidrug resistance was observed. The MIC assay revealed five additional isolates that were resistant to OXO (≥4 μg/mL), making a total of 19 OXO-resistant isolates observed in this study. DNA sequencing identified missense mutations both in parC and gyrA but not in gyrB or parE in QR F. columnare isolates. Mutation in parC resulted in the change His87 → Tyr. For gyrA, 15 isolates of Thai origin exhibited a change at residue Ser83 to either Phe, Tyr or Ala, whereas 3 Vietnamese isolates contained two mutation sites (Ser83 → Phe and Asp87 → Tyr). Conclusion: This study is the first to reveal that QR phenotype F. columnare isolates harboured missense mutations both in parC and gyrA but not in gyrB or parE of the QRDRs."
"['Chemistry (all)', 'Chemical Engineering (all)', 'Physics and Astronomy (all)']","Mechanistic aspect based on the role of reactive oxidizing species (ROS) in macroscopic level on the glycerol photooxidation over defected and defected-free TiO2  2018 Elsevier B.V.The activity of commercial (defected-free) TiO2 and black (defected) TiO2 photocatalysts was comparatively tested in the glycerol photooxidation reaction. The preliminary results demonstrated that similar compounds, including glyceraldehyde (GCD), dihydroxyacetone (DHA), glycolic acid (GCOA), formaldehyde (FMD) and glycolaldehyde (GCAD), were generated from the photocatalytic oxidation of glycerol via both photocatalysts, but they differed in their yields. The black TiO2 exhibited a higher photocatalytic activity to convert glycerol than the commercial TiO2, due to the presence of some defective structure and its low band gap energy, and also promoted the generation of GCAD as the main product. In contrast, the commercial TiO2 promoted the formation of GCD as the major product. The principle reactive oxidizing species (ROS) contributing for glycerol conversion via black TiO2 can be ranked in the order of O2 •->O12>OHb •>h+/OHs •>h+. The dominate ROS related to the conversion of glycerol to GCD and DHA were O2 •- and OHb •, respectively. The main ROS to alter GCD and DHA to GCAD/FMD was O2 •-, while the h+ was the principle ROS to convert GCD to GCOA. Finally, the pathway of glycerol conversion and product distribution over black TiO2 via various ROS in the presence of oxygen as electron acceptor is proposed."
['Multidisciplinary'],"The crucial role of density functional nonlocality and on-axis CH3NH3 rotation induced I2 formation in hybrid organic-inorganic CH3NH3PbI3 cubic perovskite  2018, The Author(s).Effects of electronic nonlocality in density functional theory study of structural and energetic properties of a pseudocubic CH3NH3PbI3 are investigated by considering coherent rotation around C–N axis of a CH3NH3 cation. A number of truly non-local and semi-local exchange correlation density functionals are examined by comparing calculated structural parameters with experimental results. The vdW-DF-cx which takes into account the non-local van der Waals correlation and consistent exchange shows the best overall performance for density functional theory study of this system. Remarkable distinctions between results from vdW-DF-cx and those from PBEsol exchange correlation functionals are observed and indicate the need of including the non-local interaction in the study of this system, especially its dynamical properties. The obtained rotational barriers are 18.56 meV/formula and 27.71 meV/formula which correspond to rotational frequencies of 3.71 THz and 2.60 THz for vdW-DF-cx and PBEsol calculations, respectively. Interestingly, the maximally localised Wannier function analysis shows the hydrogen bonding assisted covalent character of two iodide anions at a moderate rotational angle which can lead to I2 formation and then material degradation."
"['Immunology and Allergy', 'Otorhinolaryngology']","High tissue eosinophilia as a marker to predict recurrence for eosinophilic chronic rhinosinusitis: a systematic review and meta-analysis  2018 ARS-AAOA, LLCBackground: Patients with eosinophilic chronic rhinosinusitis (ECRS) have been shown to have greater disease severity and poorer treatment outcomes after sinus surgery. Although the inflammatory pattern of ECRS is essential to diagnosing this subtype, there is currently no consensus for diagnosis. Our aim in this study was to determine whether high tissue eosinophilia (HTE), measured as eosinophils per high-power field (eos/HPF), could be used to define ECRS based on likelihood of recurrence. Methods: Embase, Medline, and PubMed databases were searched for studies that reported HTE and recurrence in ECRS patients after surgical treatment. We used a random-effects bivariate meta-analysis to calculate summary sensitivity, specificity, and diagnostic odds ratios (DORs) for detecting ECRS at different HTE cut-off scores using risk of recurrence as the primary outcome. Results: We identified 11 articles (n = 3183) that reported HTE associated with recurrence. A cut-off value of >55 eos/HPF showed the highest sensitivity (0.87; 95% confidence interval [CI], 0.82-0.91), specificity (0.97; 95% CI, 0.93-0.99), and DOR (232.7; 95% CI, 91.0-595.1). Meta-regression analysis performed showed that the Quality Assessment of Diagnostic Accuracy Studies score (p = 0.1287), geographic location (p = 0.3745), follow-up time (p = 0.2879), and study design (p = 0.1865) did not affect the test accuracy. Conclusion: Our findings suggest that using eos/HPF has good diagnostic accuracy and may be a useful tool for identifying ECRS patients. Based on the results of our meta-analysis, we recommend a cut-off value of >55 eos/HPF for predicting the likelihood of recurrence of ECRS."
"['Condensed Matter Physics', 'Mechanical Engineering', 'Fluid Flow and Transfer Processes']","Constitutive equations for vertical upward two-phase flow in rod bundle  2018 Elsevier LtdIn view of the quality assurance of two-phase flow simulations, CSAU (Code Scalability, Applicability, and Uncertainty) methodology and code V & V (Verification and Validation) have been proposed. The estimation of simulation uncertainty is indispensable in using best-estimate computational codes. A key of successful two-phase flow simulations is to use the state-of-the-art constitutive equations to close the mathematical system used in two-phase flow analyses. The advanced constitutive equations should be developed based on “physics” behind phenomena and should consider scaling parameters which enable their application beyond test conditions used for a code validation. Two-phase flow simulations in a rod bundle is important in various industrial apparatuses such as heat exchangers and nuclear reactors. Constitutive equations for two-phase flows in a vertical rod bundles have been advanced in recent five years. In view of this, this paper provides a comprehensive review of most advanced constitutive equations for two-phase flow analyses in a vertical rod bundle. The constitutive equations of two-phase flow parameters reviewed in this paper are flow regime map, void fraction, void fraction covariance and relative velocity covariance, interfacial area concentration and wall friction. In addition, an exact formulation of one-dimensional momentum equation in two-fluid model considering void fraction distribution is discussed."
"['Immunology and Microbiology (all)', 'Veterinary (all)']","Serological evidence of duck Tembusu virus infection in free-grazing ducks, Thailand  2018 Blackwell Verlag GmbHDuck Tembusu virus (DTMUV) has been reported in ducks raised in farming system since its emergence in 2010. No information is available on DTMUV infection in free-grazing ducks, which are commonly raised and widespread in several Asian countries. To determine the presence of DTMUV infection in free-grazing ducks in Thailand, retrospective serum samples collected from 1,000 free-grazing ducks during 2008–2015 were tested for DTMUV infection. Our result showed that 91 (9.10%) were positive for DTMUV neutralizing antibodies and DTMUV seropositive ducks have been detected in Thailand since 2008. To further investigate the seroprevalence and geographic distribution of DTMUV infection in free-grazing ducks in Thailand, a cross-sectional serological survey of DTMUV was conducted in 2016. Of 1,200 free-grazing ducks in the 60 flocks from 20 provinces located in the major free-grazing duck raising areas of Thailand, 365 (30.42%) were positive for DTMUV neutralizing antibodies and 56 flocks (93.33%) had at least one DTMUV seropositive duck. Additionally, DTMUV seropositive ducks were observed in all provinces tested. In conclusion, our data demonstrated the presence of DTMUV infection in free-grazing ducks since 2008 and widespread DTMUV infection in free-grazing ducks in Thailand with a relatively high seroprevalence. These findings suggest the potential role of free-grazing ducks in the dissemination of DTMUV and highlight the necessity of systemic DTMUV surveillance in free-grazing ducks in addition to farm ducks for early detection, prevention, and control of this emerging disease."
"['Chemical Engineering (all)', 'Organic Chemistry', 'Polymers and Plastics']","Evaluation of dielectric cure monitoring for in situ measurement of natural rubber vulcanization  2018 Wiley Periodicals, Inc.A novel in situ rubber cure monitoring system (RCMS) has been developed for monitoring the progress of vulcanization based on the measurement of electrical properties. The sensors connected to an LCR meter were embedded in the compression mold and measured changes in the electrical properties of rubber during vulcanization. Frequencies ranging from 0.75 to 100 kHz were probed for capacitance and conductance, and 5 kHz frequency was found suitable for monitoring natural rubber vulcanization. The results show that capacitance during curing correlated with the time profile of torque from a moving die rheometer (MDR). The scorch time and optimum cure time obtained from MDR and RCMS were reported. The degree of cure and the cure rate from two methods were compared. Good correlations between the alternative methods were observed, supporting the potential of in situ RCMS during the vulcanization of natural rubber."
"['Biophysics', 'Biochemistry', 'Chemistry (all)', 'Atomic and Molecular Physics, and Optics', 'Condensed Matter Physics']","A spectroscopic study of indigo dye in aqueous solution: A combined experimental and TD-DFT study  2018 Elsevier B.V.This study reports UV–Visible spectra and electronic structures of indigo (IG) in aqueous solution using a combination of experimental and theoretical methods. In the visible region, the experimental absorption spectrum of the solution showed a broad peak with the longest wavelength of maximal absorption (λmax) value at 708 nm. For the theoretical method, a trans-IG monomer and a trans-IG bound with two water molecules (IG.2W) were optimized in the ground state using the B3LYP and B3LYP-D3 calculations with the 6-31 + G(d,p) basis set and the SCRF-CPCM model for taking solvent effect into account was also applied. Sequentially, the UV–Visible spectra and λmax of the optimized trans-IG and IG.2W models in the implicit water were simulated by the time-dependent density functional theory (TD-DFT) calculations. The TD-DFT methods including BLYP, B3LYP, PBE0, CAM-B3LYP, M06-2X, ωB97XD, LC-BLYP, and LC-ωPBE functionals without and with the D3 correction and the 6-31 + G(d,p) basis set were selected. The results pointed out that BLYP and BLYP-D3 were the best methods because they could reproduce the experimental λmax value of IG in aqueous solution. The predicted λmax values of IG.2W were almost equal to 708 nm (the experimental data), indicating that IG.2W could be responsible for optical properties of IG."
['Geology'],"Permian–Triassic back-arc basin development in response to Paleo-Tethys subduction, Sa Kaeo–Chanthaburi area in Southeastern Thailand  2018 International Association for Gondwana ResearchThe Sa Kaeo Back-arc Basin in Southeastern Thailand developed behind the Sukhothai Arc along the western margin of the Indochina Block during the Permian to Triassic in response to the subduction of the Paleo-Tethys oceanic plate. To clarify its tectonic evolution of spreading, basin-infilling, and closure, we have investigated the provenance of its clastic sediments, the U-Pb ages of detrital zircons, the geochemistry of its basaltic rocks, and the structures in mélange. The rocks in the Sa Kaeo Back-arc Basin include two contrasting lithological units: the Thung Kabin Mélange, composed mainly of basaltic rocks, chert, limestone, and sandstone, along with mélange; and the Pong Nam Ron Formation, a thick succession of clastic sediments. Our observations suggest that the clastic sediments of the Pong Nam Ron Formation were deposited widely over the oceanic rocks (basaltic rocks, chert, and limestone) of the Thung Kabin Mélange. Geochemical analyses indicate that sandstones in both units (the Thung Kabin Mélange and the Pong Nam Ron Formation) are characterized by a provenance of mostly basaltic rocks. The U-Pb ages of detrital zircons from both units present similar age distributions: the youngest single-grain zircon (YSG) is early Late Triassic in age, the youngest cluster of zircons (YC1σ) is latest Permian to earliest Triassic in age, and there is a range of other Paleozoic and Proterozoic zircons. Based on these geochemical analyses and the U-Pb dating, the sandstones of both units had the same provenance. In addition, the basaltic rocks of the Thung Kabin Mélange are originated from back-arc basin basalts. These new observations have allowed us to reconstruct the tectonic evolution of the basin. In the Early Permian, spreading took place in the basin accompanied by basaltic magmatism. Subsequently, corresponding to an inactive period of the Sukhothai Arc into the Middle Triassic, the Sa Kaeo Back-arc Basin subsided, and a deep-sea environment prevailed with the formation of Permian cherts, Permian limestones, and Middle Triassic cherts. During the Triassic, the basin was filled by clastic sediments and eventually closed. The clastic sediments were sourced directly from the back-arc basin basalts, as well as from the felsic volcanic rocks of the active Sukhothai Arc (which yield Permian to Triassic zircons), and from the continental materials of the Indochina Block (Paleozoic and Proterozoic zircons). After the closure of the Sa Kaeo Back-arc Basin, the discussed area was affected by the termination fault-fan related to the Mae Ping Fault Zone."
['Dermatology'],"Ultrasound evaluation of arterial anastomosis of the forehead  2018 Wiley Periodicals, Inc.Background: Color Doppler ultrasound has a potential role as an imaging guide in aiding filler injections which are blinded procedures. Objective: This study investigated the forehead arteries and provided insight into their anastomoses. This was performed by challenging their function to provide blood through these anastomoses when the main artery was temporary occluded by compression. Methods: Three arteries were identified on each side of the forehead, the supratrochlear, the supraorbital and the superficial temporal arteries. Under ultrasound monitoring, each target artery and corresponding anastomosis was studied separately by compressions performed in a sequential and accumulative manner. Results: Data from the current study imply that accidental cannulation of either the supratrochlear artery or the supraorbital artery can cause ophthalmic artery embolization in every case recorded. If the frontal branch of the superficial temporal artery is cannulated, the chance of blindness as a complication occurs in one fifth of volunteers. Anastomosis between both sides of the terminal branches of ophthalmic arteries creates the possibility of bilateral ocular complications when accidental cannulation occurs at one of these branches, especially the supratrochlear artery. Thus, injury to the supratrochlear artery carries a greater risk of complication than the supraorbital artery. Conclusion: These findings emphasize that the chance of ocular complication is less when accidental cannulation occurs at the superficial temporal artery compared with injury to the supratrochlear or the supraorbital arteries as the terminal branches of the ophthalmic artery. Ultrasound can assist in the identification and evaluation of all the arteries at risk, thus avoiding the occurrence of vascular complications."
"['Statistics and Probability', 'Statistics, Probability and Uncertainty']","Factorizable non-atomic copulas  2018 Elsevier B.V.Generalizing the notion of invariant sets by Darsow and Olsen, Sumetkijakan studied a subclass of singular copulas, the so-called non-atomic copulas, defined via its associated σ-algebras. It was shown that the Markov operator of every non-atomic copula is partially factorizable, i.e. it is the composition of left and right invertible Markov operators on a subspace of L1([0,1]) depending on the copula. Here, we further investigate the associated σ-algebras of the product of certain copulas and obtain (1) a sharper result on the partial factorizability of non-atomic copulas and (2) the existence and uniqueness of a completely factorizable copula that shares the same set of associated σ-algebras as that of a given non-atomic copula."
"['Materials Science (all)', 'Condensed Matter Physics', 'Mechanics of Materials', 'Mechanical Engineering']","Characterization of N-type and P-type Aluminum Antimonides on Si substrates for room-temperature optoelectronic devices  2018 Elsevier LtdTo develop Aluminum Antimonide (AlSb) -based optoelectronic devices on Si substrates, AlSb films were investigated for a good crystalline quality and suitable optical and electrical properties. Under an optimized growth condition by RF-magnetron sputtering technique, the AlSb films were grown at a sputtering power of 250 W and a pressure of 0.01 mbar in argon atmosphere and a precursor Al:Sb ratio of about 88:12. The undoped AlSb films were found to have a cubic crystal structure with (111) preferred orientation and a lattice constant of 5.9985 Å under compressive strain. For the doped AlSb samples with optimized doping contents, the AlSb:Si and AlSb:Cu films with higher compressive strain were found to have a smaller lattice constant of 5.9588 Å and 5.9667 Å respectively. Raman spectroscopy indicated strain states and lower crystalline quality induced by doping. The optical properties, analyzed by UV–Vis spectrophotometry, showed that the undoped AlSb film was transparent to IR at around 850 nm, where the doped films were transparent to IR at longer wavelengths. To evaluate the electrical properties of the AlSb films, n-type AlSb:Cu and p-type AlSb:Si films were characterized by Hall-Effect measurements. To develop AlSb-based optoelectronic devices, a PIN diode structure was grown on Si substrate. The smooth interfaces between the AlSb layers and with Si substrate were confirmed by cross-sectional TEM micrographs. Finally, I-V measurements showed diode characteristics with a turn-on voltage of about + 1.5 V for forward bias and −0.5 V for reverse bias. In summary, the AlSb-based diode structure on Si substrate had been successfully fabricated by optimized sputtering deposition. This is promising for future development of the AlSb-based optoelectronic devices."
"['Endocrinology, Diabetes and Metabolism', 'Orthopedics and Sports Medicine', 'Endocrinology']","Cortical Bone Loss in a Spontaneous Murine Model of Systemic Lupus Erythematosus  2018, Springer Science+Business Media, LLC, part of Springer Nature.Patients with systemic lupus erythematosus (SLE), a chronic inflammatory disease characterized by loss of T- and B-cell tolerance to autoantigens, are at increased risk for osteoporosis and fractures. Mice deficient in Fc gamma receptor IIb (FcγRIIB) exhibit spontaneous SLE and its restoration rescues the disease. To determine whether deleting FcγRIIB affects cortical bone mass and mechanical properties, we analyzed cortical bone phenotype of FcγRIIB knockouts at different ages. FACS analysis revealed that 6-month-old FcγRIIB−/− mice had increased B220lowCD138+ cells, markers of plasma cells, indicating active SLE disease. In contrast, 3-month-old FcγRIIB−/− mice did not develop the active SLE disease. µCT analysis indicated that FcγRIIB deletion did not affect cortical bone in 3-month-old mutants. However, 6- and 10-month-old FcγRIIB−/− males and females had osteopenic cortical bone and the severity of bone loss increased with disease duration. FcγRIIB deletion decreased cross-sectional area, cortical area, and marrow area in 6-month-old males. Cortical area and cortical thickness were decreased in 10-month-old FcγRIIB−/− males. Lack of FcγRIIB decreased cortical thickness without affecting cortical area in females. However, deletion of a single FcγRIIB allele was insufficient to induce cortical bone loss. The bending strength was decreased in 6- and 10-month-old FcγRIIB-deficient males compared to WT controls. A microindentation analysis demonstrated significantly decreased hardness in both 10-month-old FcγRIIB−/− males and females. Our data indicate that FcγRIIB contributes to the regulation of cortical bone homeostasis subsequent to SLE development and that deletion of FcγRIIB in mice leads to SLE-like disease associated with cortical bone loss and decreased bending strength and hardness."
"['Organic Chemistry', 'Polymers and Plastics', 'Materials Chemistry']","Cytotoxicity against cancer cells of chitosan oligosaccharides prepared from chitosan powder degraded by electrical discharge plasma  2018 Elsevier LtdChitosan oligosaccharides, which obtain from degradation of chitosan, possess some interesting molecular weight-dependent biological properties, especially anticancer activity. Therefore, the conversion of chitosan to chitosan oligosaccharides with specific molecular weight has been continuously investigated in order to find effective strategies that can achieve both economic feasibility and environmental concerns. In this study, a novel process was developed to heterogeneously degrade chitosan powder by highly active species generated by electrical discharge plasma in a dilute salt solution (0.02 M) without the addition of other chemicals. The degradation rate obtained from the proposed process was comparable to that obtained from some other methods with the addition of acids and oxidizing agents. Separation of the water-soluble degraded products containing chitosan oligosaccharides from the reaction solution was simply done by filtration. The obtained chitosan oligosaccharides were further evaluated for an influence of their molecular weights on cytotoxicity against cancer cells and the selectivity toward cancer and normal cells."
"['Biophysics', 'Biochemistry', 'Molecular Biology']","Inhibition of amyloid fibril formation in the variable domain of λ6 light chain mutant Wil caused by the interaction between its unfolded state and epigallocatechin-3-O-gallate  2018 Elsevier B.V.Background: Light chains are abnormally overexpressed from disordered monoclonal B-cells and form amyloid fibrils, which are then deposited on the affected organ, leading to a form of systemic amyloidosis known as AL (Amyloid Light chain) amyloidosis. A green tea catechin, epigallocatechin-3-O-gallate (EGCG), which is thought to inhibit various amyloidoses, is a potent inhibitor of amyloid fibril formation in AL amyloidosis. Methods: An amyloidogenic variable domain in λ6 light chain mutant, Wil was incubated in the presence of EGCG. The incubation products were analyzed by SDS-PAGE and reverse-phase HPLC. The interaction between Wil and EGCG was observed by using NMR and tryptophan fluorescence. Results: EGCG inhibited the amyloid fibril formation of Wil at pH 7.5 and 42 °C. Under these conditions, most Wil populations were in the unfolded state and several chemical reactions, i.e., oxidation and/or covalent bond oligomerization could be induced by auto-oxidated EGCG. Moreover, we found that EGCG bound to the unfolded state of Wil with higher affinity (Kd = 7 μM). Conclusions: Inhibition of amyloid fibril formation of Wil was caused by 1) EGCG binding to unfolded state rather than folded state and 2) chemical modifications of Wil by auto oxidation of EGCG. General significance: In the competitive formation of amyloid fibrils and off-pathway oligomers, EGCG produces the latter immediately after it preferentially binds to the unfolded state. It may be general mechanism of EGCG inhibition for amyloidosis."
"['Instrumentation', 'Electrical and Electronic Engineering']","Measurement of ballistic impact performance of fiber reinforced polybenzoxazine/polyurethane composites  2018 Elsevier LtdThe objective of this study is to measure impact performance of the composite based on glass and aramid fiber reinforced polybenzoxazine/polyurethane composites. Experimental panels were manufactured from E and S glass fiber reinforced polybenzoxazine backed by aramid fiber reinforced 80/20 polybenzoxazine/polyurethane and subjected to 7.62 × 51 mm at a velocity of 847 ± 9.1 m/s. Bases on test results the specimens did not have any perforation. Comparing the same number of ply, cone deformation on the last panel of S glass composite was significantly lower than that of specimen manufactured using E-glass composite. Such panels were tested for their resistance and the specimens completely resisted the penetration of projectiles for six shots. The numerical study of ballistic impact was undertaken to predict the ballistic limit velocity of the samples in which the value was measured to be 930 m/s. Results determined in this work indicated that such panels have an excellent ballistic characteristics to be used as raw material to manufacture body armor."
"['Biophysics', 'Applied Microbiology and Biotechnology']","Development of a high throughput yeast-based screening assay for human carbonic anhydrase isozyme II inhibitors  2018, The Author(s).Carbonic anhydrase (CA; EC 4.2.1.1) catalyzes the reversible hydration of carbon dioxide (CO2) to bicarbonate and proton. There are 16 known isozymes of α-CA in humans, which differ widely in their kinetics, subcellular localization and tissue-specific distribution. Several disorders are associated with abnormal levels of CA, and so the inhibition of CA has pharmacological application in the treatment of many diseases. Currently, searching for novel CA inhibitors (CAI) has been performed using in vitro methods, and so their toxicity remains unknown at the time of screening. To obtain potentially safer CAIs, a screening procedure using an in vivo assay seems to have more advantages. Here, we developed a yeast-based in vivo assay for the detection of inhibitors of the human CA isozyme II (hCAII). The yeast Saccharomyces cerevisiae mutant deprived of its own CA (Δnce103 strain) can grow under a high CO2 condition (5% (v/v) CO2) but not at an ambient level. We constructed Δnce103 strains expressing various levels of hCAII from a plasmid harboring the hCAII gene arranged under the control of variously modified GAL1 promoter and relying on the expression of hCAII for growth under low CO2 condition. Using a multidrug-sensitive derivative of the Δnce103 strain expressing a low level of hCAII, we finally established a high throughput in vivo assay for hCAII inhibitors under a low CO2 condition. Cytotoxicity of the candidates obtained could be simultaneously determined under a high CO2 condition. However, their inhibitory activities against other CA isozymes remains to be established by further investigation."
"['Nephrology', 'Advanced and Specialized Nursing']","Nephrology nurses' perceptions of discussing sexual health issues with patients who have end-stage kidney disease  2018 European Dialysis and Transplant Nurses Association/European Renal Care AssociationBackground: Despite sexual dysfunction (SD) being common among, and affecting quality of life in people with end-stage kidney disease (ESKD) receiving dialysis, sexuality is not a subject that patients and nephrology nurses usually discuss. Objective: To explore Thai nephrology nurses’ perceptions about discussing sexual health issues with patients receiving dialysis. Material and Methods: A phenomenological approach was applied and data were collected using semi-structured individual interviews. Purposive sampling was used to recruit 20 participants from four Southern regional hospitals in Thailand between April and June 2016. Recruitment continued until data saturation was reached. Data were analysed using Colaizzi's method. Findings: Participants were aged between 27 and 53 years: mean 42.95 (±7.62 SD). Nineteen were female and sixteen were married. Five themes emerged: (1) improving knowledge in order to enhance confidence before discussing sexuality with patients; (2) gaining patients’ trust before discussing sexuality; (3) finding an appropriate time to discuss sexuality; (4) organising a suitable setting in which to discuss sexuality and (5) feelings of appreciation for helping patients and their partners overcome their sexual health issues. Conclusion: These findings provide an understanding of Thai nurses’ perceptions about the challenges in communicating with patients experiencing ESKD regarding sexual health problems and concerns. The findings suggest that sexual health education and training would enhance the confidence of Thai nephrology nurses in initiating sexuality-related discussions with their patients."
