Title_Abstract
"Solution processed blue-emitting and hole-transporting materials from truxene-carbazole-pyrene triads  2018 Elsevier B.V.A new series of truxene derivatives containing different numbers of dipyrenylcarbazole substituents are prepared and evaluated as emissive and hole-transporting layers in electroluminescent devices. The compounds are synthesized from Cu-catalyzed C-N coupling between the iodotruxene core and 3,6-dipyrenylcarbazole and characterized by 1H NMR, 13C NMR and MALDI-TOF mass spectroscopy. These compounds exhibit strong fluorescence in the blue region and show excellent thermal stabilities with Td 10% above 440 °C. They are tested as non-doped blue emitters in the OLEDs with the structure of ITO/PEDOT:PSS/EML/BCP/LiF:Al. The derivative containing two dipyrenylcarbazole moieties exhibits the highest maximum brightness of 8.0 × 103 cd/m2 at 9.6 V with a low turn-on voltage (Von) of 3.4 V. In the devices of structure ITO/PEDOT:PSS/HTL/Alq3/LiF:Al, the compound also shows superior hole-transporting properties in comparison with the standard compound (N,N′-Bis(naphthalen-1-yl)-N,N′-bis(phenyl)benzidine). The device fabricated from this compound as the HTL shows the highest maximum brightness of 4.5 × 104 cd/m2 at 10.8 V with a low turn-on voltage (Von) of only 2.8 V."
"Effect of sodium thiosulfate on arterial stiffness in end-stage renal disease patients undergoing chronic hemodialysis (Sodium Thiosulfate-Hemodialysis Study): A Randomized Controlled Trial  2018 S. Karger AG, Basel.Background: Arterial stiffness (AS) and vascular calcification are significantly related to a high cardiovascular mortality risk in hemodialysis (HD) patients. Intravenous sodium thiosulfate (IV STS) can prevent and delay the vascular calcification progression in uremic states; however, the STS effect on AS has not been assessed. This study aimed to evaluate the STS efficacy on vascular calcification and AS in HD patients. Methods: Fifty HD patients with abnormal AS, as measured via the cardio-ankle vascular index (CAVI ≥8), were prospectively randomized to open-label 12.5 g IV STS during the last HD hour twice weekly for 6 months (n = 24) or the usual care (control group; n = 26). Patients and treating physicians were not blinded. The CAVI, coronary artery calcification (CAC) score, hemodynamics, and biochemical parameters were measured at the baseline and at 3 and 6 months. Results: All the baseline parameters were comparable. The IV STS significantly reduced the CAVI when compared to the control group (mean CAVI difference = -0.53; 95% CI -1.00 to -0.06; p = 0.03). A significant CAVI improvement was seen in those patients without diabetes mellitus. The natural logarithm of the CAC volume score was significantly increased in the control group. The high sensitivity C-reactive protein level was slightly lowered in the IV STS group (not significant). Conclusion: The intradialytic STS treatment significantly reduced the AS, as measured by the CAVI, and stabilized the vascular calcification in the HD patients. STS may be a novel therapeutic strategy for delaying and treating the structural and functional vascular wall abnormalities in HD patients."
"Use of Nd:YAG laser to recanalize occluded Cypass Micro-Stent in the early post-operative period  2018Purpose: To report the first case of Neodymium Yttrium Aluminum Garnet (Nd:YAG) laser use to recanalize a CyPass occluded with a clot in the early postoperative follow-up. Observations: A 66 year-old woman with primary open angle glaucoma and cataract received combined cataract surgery plus CyPass in the right eye. Surgery was uneventful, however, there was a small amount of hyphema related to bleeding around the site of Cypass insertion. Intraocular pressure (IOP) was between 6 and 7 mmHg in the first week on no glaucoma medications. At the second postoperative week, IOP jumped to 30 mmHg and a clot was observed obstructing the CyPass lumen. We disrupted the clot with a single shot from a Nd:YAG laser. Twenty minutes after the laser, the IOP was 8 mmHg. CyPass was recanalized without complications. IOP was 11 mmHg at 1 month postoperatively with timolol 0.5% twice a day. Conclusions and importance: It is important to perform gonioscopy to evaluate for CyPass obstruction in cases of IOP spike. Nd:YAG laser may be a useful approach to recanalize the CyPass in the early postoperative follow-up."
"The effects of sex, skeletal age, and sagittal skeletal pattern on pharyngeal airway dimensions and related structures in growing Thai orthodontic patients  2018 Elsevier Ltd and the Japanese Orthodontic SocietyPurpose: To evaluate the effects of sex, skeletal age, sagittal skeletal pattern, and the interaction among these three factors on the pharyngeal airway widths and areas, and the positions and dimensions of surrounding structures. Materials and methods: Pretreatment lateral cephalometric radiographs of 418 growing orthodontic patients (183 males, 235 females); 6–20 years old (mean age, 13.95 ± 3.62 years), were collected from 2007–2014, Department of Radiology, Faculty of Dentistry, and divided into 3 skeletal ages according to cervical vertebral maturation stages, pre-pubertal (cervical stages (CS) 1,2), pubertal (CS 3,4), and post-pubertal (CS 5,6). Ten angular, 13 linear, and 3 cephalometric area measurements were analyzed. Three-way ANOVA and Factor analysis were applied to compare sex, skeletal age, and sagittal skeletal pattern differences in the pharyngeal airway dimensions and the surrounding structure dimensions and positions. Results: Sex–skeletal age interactions existed in the nasopharyngeal and oropharyngeal airway dimensions, and dimensions and positions (vertical, horizontal) of surrounding structures. Skeletal age–sagittal skeletal pattern interactions also affected the pharyngeal airway dimensions. In the post-pubertal period, male and skeletal Class III subjects tended to have larger pharyngeal airway, tongue, and soft palate dimensions; more anterior positions of the hyoid and tongue; and less obtuse soft palate angulation. The post-pubertal males also had more inferior positions of the hyoid and tongue. Conclusion: Interactions between sex–skeletal age and skeletal age–sagittal skeletal pattern affected the pharyngeal airway dimensions. The surrounding structure positions and dimensions varied according to sex–skeletal age interaction and sagittal skeletal difference."
"A cross-continental comparison of assemblages of seed- and fruit-feeding insects in tropical rain forests: Faunal composition and rates of attack  2018 John Wiley & Sons LtdAim: Insects feeding on seeds and fruits represent interesting study systems, potentially able to lower the fitness of their host plants. In addition to true seed eaters, a suite of insects feed on the fleshy parts of fruits. We examined the likelihood of community convergence in whole insect assemblages attacking seeds/fruits in three tropical rain forests. Location: Three ForestGEO permanent forest plots within different biogeographical regions: Barro Colorado Island (Panama), Khao Chong (Thailand) and Wanang (Papua New Guinea). Methods: We surveyed 1,186 plant species and reared 1.1 ton of seeds/fruits that yielded 80,600 insects representing at least 1,678 species. We assigned seeds/fruits to predation syndromes on the basis of plant traits relevant to insects, seed/fruit appearance and mesocarp thickness. Results: We observed large differences in insect faunal composition, species richness and guild structure between our three study sites. We hypothesize that the high species richness of insect feeding on seeds/fruits in Panama may result from a conjunction of low plant species richness and high availability of dry fruits. Insect assemblages were weakly influenced by seed predation syndromes, both at the local and regional scale, and the effect of host phylogeny varied also among sites. At the driest site (Panama), the probability of seeds of a plant species being attacked depended more on seed availability than on the measured seed traits of that plant species. However, when seeds were attacked, plant traits shaping insect assemblages were difficult to identify and not related to seed availability. Main conclusions: We observed only weak evidence of community convergence at the intercontinental scale among these assemblages. Our study suggests that seed eaters may be most commonly associated with dry fruits at relatively dry tropical sites where fleshy fruits may be less prevalent."
"Tuning poly(p-phenylene) nano-size for enhancing electrical conductivity based on surfactant templates and doping  2018 Korean Physical SocietyNanoparticles play a vital role in the material property improvement. For conductive polymers, nanoparticles have been known to affect various electrical properties. This work reports the size-controlled synthesis of poly(p-phenylene) (PPP) nanoparticles using benzene, AlCl3, and CuCl2 as a monomer, catalyst, and oxidant respectively, incorporated with a surfactant template and subsequently doped with various doping agents to increase the electrical conductivity. The effects of surfactant types namely Span65, Tween80, and TritonX100 and surfactant concentrations were investigated. The PPP structure was confirmed by NMR, FT-IR, and XPS techniques. SEM images showed different undoped-PPP (uPPP) morphologies: irregular shape, coral reef shape, spherical shape, and worm-like shape with the particle sizes between ∼30 and ∼120 nm not previously reported. The electrical conductivity of the uPPP with a surfactant was higher than that without a surfactant due to the smaller particle size. From the doping, the electrical conductivity of the doped-PPP (dPPP) increased with the doping agent to monomer mole ratio up to 50:1. The dPPP doped with HClO4 (dPPP/HClO4) at the doping agent to monomer mole ratio of 50:1 exhibited the highest electrical conductivity of 74.34 S cm−1 along with the long term stability in air."
"Nurses' turnover intention: The impact of leader-member exchange, organizational identification and job embeddedness  2018 John Wiley & Sons LtdAim: The aim of this study was to examine the influence of three factors on turnover intention: leader-member exchange quality, organizational identification and job embeddedness. This area of inquiry has not been fully investigated in the literature. Background: Employee turnover, particularly of professionals, becomes a very challenging issue. It continually affects organizations in terms of resourcing and developmental costs, manpower instability, day-to-day operations, perception of quality care and efficiency. Therefore, employees' working attitude and behaviour have drawn increasing attention for further research to determine which factors keep them with their employer. Design: A cross-sectional survey was conducted with self-report questionnaires. Methods: Data were collected from 1,966 nurses from sixteen private general hospitals in Thailand during February–June 2016. Hypotheses were tested and analysed by means of a confirmatory factor analysis, structural equation modelling and a bootstrapping procedure. Results: The results revealed the direct relationship between leader-member exchange quality and job embeddedness. Organizational identification played an intermediary role that partially mediated the relationship between leader-member exchange quality on job embeddedness. Analysis also provided support for the mediating effect of organizational identification and turnover intention through job embeddedness. Conclusion: This study extends the job embeddedness theory and gains understanding of the antecedent factors that directly and indirectly cause employees to become embedded and lead to predict turnover intention. The findings are pertinent, as few studies have investigated such relationships. The implications provide insights into how organizations can better retain their workforce."
"Toward non-toxic and simple recovery process of poly(3-hydroxybutyrate) using the green solvent 1,3-dioxolane  2018 Elsevier LtdWe aimed to develop a non-toxic and simple recovery procedure for poly(3-hydroxybutyrate) based on the use of green solvent. In this study, 2-methyltetrahydrofuran, 1,3-propanediol, 1,3-dioxolane and ethyl lactate were investigated and compared with chloroform in the extraction of poly(3-hydroxybutyrate) from Cupriavidus necator strain A-04. A water-miscible system was developed using 1,3-dioxolane and water. PHB was extracted from dried cells at 80 °C for 6 h in 1,3-dioxolane then water was used to cause phase separation of PHB film from 1,3-dioxolane solution resulted in the recovery yield 92.7% ± 1.4% and purity up to 97.9% ± 1.8%. The physical properties and molecular weight distribution of the PHB recovered were not significantly affected by the 1,3-dioxolane extraction. The PHB obtained from wet cells by 1,3-dioxolane extraction at 80 °C for 6 h had a MW of 4.86 × 105, MN of 3.74 × 105, polydispersity index of 1.30. The recovery process is non-toxic and very simple, thus reducing purification costs."
"Intravital endoscopic technology for real-time monitoring of inflammation caused in experimental periodontitis  2018 Elsevier B.V.We report a novel method for in situ imaging of microvascular permeability in inflamed gingival tissue, using state-of-the-art Cellvizio™ intravital endoscopic technology and a mouse model of ligature-induced periodontitis. The silk ligature was first placed at the upper left second molar. Seven days later, the ligature was removed, and the animals were intravenously injected with Evans blue. Evans blue dye, which selectively binds to blood albumin, was used to monitor the level of inflammation by monitoring vascular permeability in control non-diseased and ligature-induced experimental periodontitis tissue. More specifically, leakage of Evans blue-bound albumin from the micro-capillary to connective tissue indicates the state of inflammation occurring in the specific site. Evans blue leakage from blood vessels was imaged in situ by directly attaching the endoscope (mini Z tip) of the Cellvizio™ system to the gingival tissue without any surgical incision. Evans blue emission intensity was significantly elevated in gingiva of periodontitis lesions, but not control non-ligature placed gingiva, indicating that this technology can be used as a potential minimally invasive diagnostic tool to monitor the level of inflammation at the periodontal disease site."
"Predictive Factors for Death After Snake Envenomation in Myanmar  2018 Wilderness Medical SocietyIntroduction: Factors predictive for death from snake envenomation vary between studies, possibly due to variation in host genetic factors and venom composition. This study aimed to evaluate predictive factors for death from snake envenomation in Myanmar. Methods: A prospective study was performed among adult patients with snakebite admitted to tertiary hospitals in Yangon, Myanmar, from May 2015 to August 2016. Data including clinical variables and laboratory parameters, management, and outcomes were evaluated. Multivariate regression analysis was performed to evaluate factors predictive for death at the time of presentation to the hospital. Results: Of the 246 patients with snake envenomation recruited into the study, 225 (92%) survived and 21 (8%) died during hospitalization. The snake species responsible for a bite was identified in 74 (30%) of the patients; the majority of bites were from Russell's vipers (63 patients, 85%). The independent factors predictive for death included 1) duration from bite to arrival at the hospital >1 h (odds ratio [OR]: 9.0, 95% confidence interval [CI]: 1.1–75.2; P=0.04); 2) white blood cell counts >20 ×103 cells·μL-1 (OR: 8.9, 95% CI: 2.3–33.7; P=0.001); and 3) the presence of capillary leakage (OR: 3.7, 95% CI: 1.2–11.2; P=0.02). A delay in antivenom administration >4 h increases risk of death (11/21 deaths). Conclusions: Patients who present with these independent predictive factors should be recognized and provided with early appropriate intervention to reduce the mortality rate among adults with snake envenomation in Myanmar."
"Revision of Dolabraulax Quicke (Hymenoptera: Braconidae) with the description of three new species from south India  2018 Korean Society of Applied EntomologyThe braconine genus, Dolabraulax Quicke is reported for the first time from the Indian sub-continent and three new species, namely D. aruni Ranjith sp. nov., D. athirae Ranjith sp. nov. and D. jalalae Ranjith sp. nov. are described and illustrated. A key to all species of Dolabraulax is provided and its generic diagnosis is revised."
"A remarkable new genus of Braconini (Hymenoptera: Braconidae: Braconinae) from Papua New Guinea, reared from fallen fruit  2018 Korean Society of Applied EntomologyDuring an investigation of the insect food web in Papua New Guinea several specimens of a new genus and species of large, black and orange braconine braconid wasp were reared from fruits of Rubiaceae. These are described here as Karposibracon papuensis Quicke & Butcher gen. et sp. nov. Karposibracon gen. nov. appears to belong to the tribe Braconini and is the largest known species in this group, with body length up to 12 mm. The new genus is illustrated photographically, distinguished from other genera, and comments are on its likely biology provided."
"New design equation for undrained pullout capacity of suction caissons considering combined effects of caisson aspect ratio, adhesion factor at interface, and linearly increasing strength  2018 Elsevier LtdUndrained pullout capacity of suction caisson in clays with homogeneous and linearly increasing strengths with depth was investigated by two-dimensional axisymmetric finite element analysis. Effects of the caisson aspect ratios, the complete range of adhesion factors at soil-caisson interface, and the full range of dimensionless strength gradients on the dimensionless pullout factor of suction caissons were comprehensively examined. Based on a nonlinear regression to the derived finite element solutions, a new design equation of the undrained pullout capacity of suction caissons was proposed, considering the practical ranges of caisson aspect ratios, the complete range of adhesion factors at soil-caisson interface, and a general profile of both homogeneous and linearly increasing strengths with depth. The proposed equation was validated through a comparison of existing solutions and published experimental data."
"Correction to: Cypripedin, a phenanthrenequinone from Dendrobium densiflorum, sensitizes non-small cell lung cancer H460 cells to cisplatin-mediated apoptosis (Journal of Natural Medicines, (2018), 72, 2, (503-513), 10.1007/s11418-018-1176-z)  2018, The Japanese Society of Pharmacognosy and Springer Japan KK, part of Springer Nature.In original publication of the article, unfortunately one of the author names was published incorrectly as “Boonchu Sritularuk”. The correct name is “Boonchoo Sritularak”. The original article was corrected."
"Cinacalcet for treatment of chronic kidney disease-mineral and bone disorder: A meta-analysis of randomized controlled trials  2018 S. Karger AG, Basel.Background: Cinacalcet could decrease serum calcium, phosphate, and parathyroid hormone (PTH) in previous meta-analyses. However, the effect of cinacalcet on the new biomarkers such as fibroblast growth factor-23 (FGF-23), bone markers, and vascular calcification are still unestablished. We conducted a meta-analysis to examine the effects of cinacalcet on all laboratory and clinical spectrums of chronic kidney disease-mineral bone disorders (CKD-MBD). Methods: A systematic literature search was conducted in MEDLINE, Scopus, Cochrane Central Register of Controlled Trials, and Clinical Trials.gov to identify randomized controlled trials (RCTs) comparing the effect of cinacalcet relative to standard treatment on CKD-MBD surrogate markers and clinical outcomes. Random-effect models were used to compute the weighted mean difference for continuous variables and the risk ratio for binary variables. Results: Twenty-four RCTs (10,031 dialysis patients) were identified. Besides lowering effects on calcium, phosphate, and PTH, cinacalcet significantly reduced bone resorptive marker (tartrate-resistant acid phosphatase 5b) but unaltered bone formation markers (bone alkaline phosphatase and osteocalcin). Cinacalcet also resulted in significant higher risk of hypocalcemia, nausea, vomiting, and diarrhea. Cinacalcet significantly lowered serum FGF-23 level, although unaltered all-cause mortalities. Conclusions: Use of cinacalcet in dialysis patients improves several CKD-MBD-related surrogate markers. However, the benefit on all-cause mortalities was not demonstrated."
"The measurement of drug-induced interferon γ-releasing cells and lymphocyte proliferation in severe cutaneous adverse reactions  2018 European Academy of Dermatology and VenereologyBackground: The lymphocyte transformation test (LTT) is a standard laboratory method to identify culprit drugs in patients with a history of drug-induced non-immediate hypersensitivity and is mainly performed during the recovery phase. The measurement of drug-specific interferon γ (IFN-γ)-releasing cells has been introduced to confirm culprit drugs, even during the acute phase of drug allergy. Objectives: This study aimed to evaluate the capability of the enzyme-linked immunospot assay (ELISpot) to detect drug-specific IFN-γ-releasing cells during the acute phase and the capability of LTT to identify culprit drugs during the recovery phase in patients presenting with severe cutaneous adverse reactions (SCARs). Methods: Peripheral blood mononuclear cells (PBMCs) from 23 SCAR patients were collected during the acute and recovery phases and assayed for drug-specific IFN-γ-releasing cells and lymphocyte proliferation, respectively. Results: Drug-specific IFN-γ-releasing cells were detectable in 73.9% of SCAR subjects (55.6% and 85.7% in patients who were and were not taking systemic steroids, respectively), whereas LTT results were positive in 52.2% of SCAR subjects. The frequencies of drug-specific IFN-γ-releasing cells were significantly higher in patients with positive LTT than in those with negative LTT (260.1 ± 110.0 and 46.6 ± 20.7 cells/106 PBMCs, P = 0.01). A significant correlation between the results of the IFN-γ ELISpot assay and LTT was demonstrated (r = 0.65, P value <0.01). Conclusion: The IFN-γ ELISpot assay could be a useful tool to identify culprit drugs in SCAR patients when culprit drug identification is urgently needed during the acute phase of drug allergy."
"Incubation of Aquilaria subintegra with Microbial Culture Supernatants Enhances Production of Volatile Compounds and Improves Quality of Agarwood Oil  2018, Association of Microbiologists of India.Incubation with microbial culture supernatants improved essential oil yield from Aquilaria subintegra woodchips. The harvested woodchips were incubated with de man, rogosa and sharpe (MRS) agar, yeast mold (YM) agar medium and six different microbial culture supernatants obtained from Lactobacillus bulgaricus, L. acidophilus, Streptococcus thermophilus, Lactococcus lactis, Saccharomyces carlsbergensis and S. cerevisiae prior to hydrodistillation. Incubation with lactic acid bacteria supernatants provided higher yield of agarwood oil (0.45% w/w) than that obtained from yeast (0.25% w/w), agar media (0.23% w/w) and water (0.22% w/w). The composition of agarwood oil from all media and microbial supernatant incubations was investigated by using gas chromatography-mass spectrometry. Overall, three major volatile profiles were obtained, which corresponded to water soaking (control), as well as, both YM and MRS media, lactic acid bacteria, and yeast supernatant incubations. Sesquiterpenes and their oxygenated derivatives were key components of agarwood oil. Fifty-two volatile components were tentatively identified in all samples. Beta-agarofuran, α-eudesmol, karanone, α-agarofuran and agarospirol were major components present in most of the incubated samples, while S. cerevisiae-incubated A. subintegra provided higher amount of phenyl acetaldehyde. Microbial culture supernatant incubation numerically provided the highest yield of agarwood oil compared to water soaking traditional method, possibly resulting from activity of extracellular enzymes produced by the microbes. Incubation of agarwood with lactic acid bacteria supernatant significantly enhanced oil yields without changing volatile profile/composition of agarwood essential oil, thus this is a promising method for future use."
"Scientific Note: First record of the remarkable clearwing moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995 (Sesiidae: Sesiinae: Osminiini), from Thailand, with comments on likely Batesian mimicry  2018The sesiid moth, Akaisphecia melanopuncta O. Gorbunov & Arita, 1995, is recorded from Thailand for the first time, having originally been described from Vietnam and subsequently recorded from Laos. Photographs of a living individual are presented that illustrate that in life it is a very good mimic of red-and-black aposematic Hemiptera (Heteroptera) such as various predatory pyrrhocorids."
"Electrochemical detection of c-reactive protein based on anthraquinone-labeled antibody using a screen-printed graphene electrode  2018 Elsevier B.V.In this present work, a novel electrochemical immunosensor employing a screen-printed graphene electrode (SPGE) for a simple and highly sensitive determination of C-reactive protein (CRP) in a sandwich-type format was proposed. The sensor comprised of two CRP-specific antibodies: an unlabeled capture primary antibody (Anti-1°Ab) and an electrochemically detectable anthraquinone-labeled signaling secondary (AQ-2°Ab) antibody. The Anti-1°Ab was first covalently anchored onto an L-cysteine/gold-modified disposable SPGE (L-Cys/Au/SPGE) to create the anti-CRP surface. After binding of the CRP and the AQ-2°Ab, the electrochemical signal response was measured using differential pulse voltammetry (DPV). In the presence of CRP, the sensor exhibited a significant increase in the AQ current at AQ-2°Ab compared to the negative control. The CRP concentration was detected in the range of 0.01–150 µg/mL, and the limit of detection (LOD) (S/N = 3) and limit of quantitation (LOQ) (10 SD/Slope) were 1.5 ng/mL and 10 ng/mL, respectively. This sensor exhibited very high sensitivity in determining CRP and was successfully applied to detect CRP in certified human serum with satisfactory results. The developed sensor is suitable as an alternative method for determination of CRP and the same principle may be further applied to determine other clinically important target molecules."
"Design of a globally stable position estimator for surface permanent-magnet synchronous motors  2018 Institute of Electrical Engineers of Japan. Published by John Wiley & Sons, Inc.Position estimators of surface permanent-magnet synchronous motors are often designed with local stability and thus may be unstable under a large estimation error. To overcome the risk of instability, a globally stable position estimator is proposed in this paper. The proposed estimator is derived from an alternative expression of the stator model, which has the rotor position as the only parameter inside. Stability analysis of the estimator and conditions for global stability are obtained without any approximation. Design rules for global stability, dynamic, and tracking performances are clearly given. All theoretical results are finally verified by experiment.  2018 Institute of Electrical Engineers of Japan. Published by John Wiley & Sons, Inc."
"A bibenzyl from Dendrobium ellipsophyllum induces apoptosis in human lung cancer cells  2018, The Japanese Society of Pharmacognosy and Springer Japan KK, part of Springer Nature.Failure of current chemotherapeutic drugs leads to the recurrence of tumor pathology and mortality in lung cancer patients. This study aimed to evaluate the anticancer activity and related mechanisms of 4,5,4′-trihydroxy-3,3′-dimethoxybibenzyl (TDB), a bibenzyl extracted from Dendrobium ellipsophyllum Tang and Wang, in human lung cancer cells. Cytotoxicity of TDB (0–300 µM) in different types of human lung cancer cells (H460, H292 and H23) and human dermal papilla cells (DPCs) was evaluated via MTT viability assay. Selective anticancer activity of TDB against human lung cancer cells was demonstrated with a high IC50 (approximately > 300 µM) in DPCs, while IC50 in human lung cancer H460, H292 and H23 cells was approximately 100 ± 5.18, 100 ± 8.73 and 188.89 ± 8.30 µM, respectively. After treatment with 50 µM of TDB for 24 h, flow cytometry analysis revealed the significant increase of early and late apoptosis with absence of necrosis cell death in human lung cancer cells. The up-regulation of p53, a tumor-suppressor protein, was elucidated in human lung cancer cells treated with 10–50 µM of TDB. Alteration to down-stream signaling of p53 including activation of pro-apoptosis protein (Bcl-2-associated X protein; Bax), reduction of anti-apoptosis (B cell lymphoma 2; Bcl-2 and myeloid cell leukemia 1; Mcl-1) and suppression on protein kinase B (Akt) survival pathway were notified in TDB-treated lung cancer cells. The information obtained from this study strengthens the potential development of TDB as an anticancer compound with a favorable human safety profile and high efficacy."
"Occupational exposure to BTEX compounds among enclosed multi-storey car park workers in central Bangkok area  2017,  The Author(s) 2017.Multi-storey parking structures have potentially high concentrations of benzene (B), toluene (T), ethylbenzene (E) and xylene (X) – known as BTEX which could cause adverse health effects to humans. This study sought to estimate BTEX exposure concentrations among car park workers and to evaluate the extent to which, if at all, changes in urine metabolites are associated with BTEX exposure. Personal BTEX samples were collected from workers. Pre-shift and post-shift urinary metabolites, trans,trans-muconic acid (t,t-MA), hippuric acid (HA) and methyl hippuric acid were assessed using standard procedures. Linear regression models were used to examine associations between BTEX exposure concentrations and changes in urinary metabolites. BTEX concentrations in the car park on Sunday were lower than other days of the week, for instance median concentrations of toluene were 23.3 µg/m3 on Sunday and 48.3 µg/m3 during average weekdays (Tuesday–Friday). Benzene and toluene concentrations adjusted for day of week differences were associated with changes from pre-shift to post-shift in urine t,t-MA and HA, respectively. Car park workers were more likely to be exposed to lower concentrations of BTEX during weekdays compared to weekends. Provision of personal chemical safety protection and rigorous evaluation of its effectiveness in reducing BTEX exposure should be provided to protect workers of car parks."
"New insights from Thailand into the maternal genetic history of Mainland Southeast Asia  The Author(s) 2018.Tai-Kadai (TK) is one of the major language families in Mainland Southeast Asia (MSEA), with a concentration in the area of Thailand and Laos. Our previous study of 1234 mtDNA genome sequences supported a demic diffusion scenario in the spread of TK languages from southern China to Laos as well as northern and northeastern Thailand. Here we add an additional 560 mtDNA genomes from 22 groups, with a focus on the TK-speaking central Thai people and the Sino-Tibetan speaking Karen. We find extensive diversity, including 62 haplogroups not reported previously from this region. Demic diffusion is still a preferable scenario for central Thais, emphasizing the expansion of TK people through MSEA, although there is also some support for gene flow between central Thai and native Austroasiatic speaking Mon and Khmer. We also tested competing models concerning the genetic relationships of groups from the major MSEA languages, and found support for an ancestral relationship of TK and Austronesian-speaking groups."
"Complexometric and argentometric titrations using thread-based analytical devices  2018 Elsevier B.V.This work describes analytical approaches based on simple complexometric and argentometric titrations leading to the color change of a novel microfluidic thread-based analytical device (µTAD). The device was fabricated from a cotton thread (15 cm) treated with indicator solution, providing an easy-to-use platform for rapid measurement of analyte concentration in aqueous solution. The thread was immobilized onto a support, being a polypropylene sheet or box platform, to facilitate loading of liquid samples. Interaction between the deposited reagents and analytes in the samples then occurred within a few minutes. This resulted in zones of color change with different lengths along the thread depending on the analyte concentration. The interaction zones can be analyzed by human eyes based on comparison of the zone lengths with the printed scales which are correlated with the analyte concentrations. Complexometric titration using µTADs was initially investigated for Mg(II) determination in water and rubber latex samples. These devices consisted of two threads which were pretreated with Eriochrome Black T (EBT) and then treated with ethylenediaminetetraacetic acid (EDTA) in N-cyclohexyl-3-aminopropanesulfonic acid (CAPS) buffer at pH 10. Both threads were tied together with a central knot before being attached to the box platform prior to the analysis. Load of sample solution (6 µL) resulted in the length of red-violet color product on the threads being proportional to the concentration of Mg(II) in waters and rubber latex samples with the working concentration range of 25–1000 mg L−1. In addition, µTAD with a supporting polypropylene sheet consisting of several threads treated with AgNO3 and K2CrO4 indicators was applied for argentometric titration of chloride ion in water and food seasoning samples. After sample loading (3 µL), the initially red-brown threads turned into white corresponding to formation of AgCl(s) on the threads with a working concentration range of 75–600 mg L−1. Greater selectivity towards Mg(II) and chloride compared with potential interference ions was also observed. All the developed μTADs were applied for analysis of real samples which showed results being in agreement with those obtained by classical titrations."
"Electrical conductivity response of methanol sensor based on conductive polyindole  2018 Elsevier B.V.A methanol sensor based on polyindole was investigated and reported in this work. The polyindole sensor response was monitored by the electrical conductivity change at room temperature. The sensor responses of various vapors from non-polar, low polar, and high polar solvents were investigated; the highest relative responses of conductivity were observed when exposed to vapors from high polar solvents, especially methanol possessing the highest dielectric constant (ε) and hydrogen bonding interaction (δH) relative to other vapors inducing the highest interaction to the conductive polymer. The discrimination analysis of sensor was evaluated by the principal component analysis (PCA), it demonstrated that the sensor possessed the good discrimination efficiency towards high polar vapors. The sensor response depended on the doping mole ratio which was related to electrical conductivity of the conductive polymer. In this work, the dPIn/FeCl3 with the doping mole ratio of 10:1 provided the highest methanol relative response of conductivity of 57.83 at the low concentration of 11.36 ppm using nitrogen as a base gas. The sensitivity to methanol vapor was 5.27 ppm−1 with the correlation coefficient (R2) of 0.9965, the theoretical limit of detection was as low as 0.048 ppm. The sensor based on the dPIn/FeCl3 10:1 is shown here a good candidate for use as a methanol sensing material."
"An 8-aminoquinoline derivative as a molecular platform for fluorescent sensors for Zn(II) and Cd(II) ions  2018 Elsevier B.V.The amide derivatives of 8-aminoquinoline with two types of amino acid pendants, i.e. glycine and β-alanine, are evaluated for fluorescence sensing of various metal ions. In Tris-HCl aqueous buffer solution, the derivative containing glycine exhibits selective fluorescence enhancement with Zn2+. The fluorescence turn-on signal at a longer wavelength is a result of the binding between N-8-aminoquinolinylglycinamide and Zn2+ which is promoted by the deprotonation of the amide proton. However, both Zn2+ and Cd2+ induce the turn-on signal in ethanol solution. X-ray crystallography of single crystals of both Zn2+ and Cd2+ complexes formed in ethanol reveals 1-D coordination polymer structures in which the metal ions are tethered with N and O of the amide groups. Simultaneous detection of Zn2+ and Cd2+ are possible by using paper chromatographic separation and the ligand as a visualizing agent. The fluorescence imaging of either Zn2+ or Cd2+ in plant tissue is demonstrated. The conjugation of the ligand with dimethylaminophenylacetylene effectively tunes the emission color of the ligand while retaining the sensing selectivity. Therefore, N-8-aminoquinolinylglycinamide is a simple yet effective binding probe for Zn2+ and Cd2+ with excellent fluorescence signal transduction."
"Preparation of sulfonated zeolite ZSM-5/sulfonated polysulfone composite membranes as PEM for direct methanol fuel cell application  2018 Elsevier B.V.Sulfonated ZSM-5 zeolite was successfully prepared by organo-functionalization method using poly (2‑acrylamido‑2‑methylpropanesulfonic acid) and pAMPS. The modified ZSM-5 zeolite was characterized by TGA, EDX and XRD. The results showed that the organo-functional groups were incorporated onto the ZSM-5 surface. The structures of the modified ZSM-5/sulfonated polysulfone composite membranes were characterized by SEM. The SEM results showed a uniform and homogeneous distribution of the modified ZSM-5 zeolite in the sulfonated polysulfone matrix. The existence of the modified ZSM-5 in the sulfonated polysulfone, (with the degree of sulfonation equal to 70.57%) significantly improved the water uptake, proton conductivity, methanol permeability, and ion exchange capacity of the composite membranes relative to the pristine sulfonated polysulfone."
