Labels,Title_Abstract
['Multidisciplinary'],"Integrated strength of osmotic potential and phosphorus to achieve grain yield of rice under water deficit by arbuscular mycorrhiza fungi  2023, The Author(s).Arbuscular mycorrhizal ecosystem provides sustainability to plant integrity under drought situations. However, host plants that survive in drought frequently lose yield. The potential of Funneliformis mosseae (F), Claroideoglomus etunicatum (C), and Acaulospora fovaeta (A) was assessed to evaluate in indica rice cv. Leum Pua during booting stage under 21-day water withholding. The effects of three inoculation types; (i) F, (ii) F + C (FC), and (iii) F + C + A (FCA), on physiological, biochemical, and yield traits were investigated. The three types showed an induced total chlorophyll content in the host as compared to uninoculated plants. Total soluble sugars and free proline were less regulated by FC and FCA inoculated plants than by F inoculated plants under water deficit conditions. However, the FC and FCA inoculations increased phosphorus content, particularly in the shoots of water-stressed plants. In the three inoculations, the FCA dramatically improved plant osmotic potential adaptability under water deficit stress. Furthermore, even when exposed to the water deficit condition, panicle weight, grain number, and grain maturity were maintained in FCA inoculated plants. According to the findings, the increased osmotic potential and phosphorus content of the FCA-inoculated rice plant provide a protection sign against drought stress and will benefit food security in the future."
['Multidisciplinary'],"Alteration of gut microbiota in wild-borne long-tailed macaques after 1-year being housed in hygienic captivity  2023, The Author(s).The wild-born long-tailed macaques (Macaca fascicularis) were recently recruited and used as breeders for the National Primate Research Center of Thailand, Chulalongkorn University (NPRCT-CU), and changes in their in-depth gut microbiota profiles were investigated. The Oxford Nanopore Technology (ONT) was used to explore full-length 16S rDNA sequences of gut microbiota in animals once captured in their natural habitat and 1-year following translocation and housing in a hygienic environment at NPRCT-CU. Our findings show that the gut microbiota of macaques after 1 year of hygienic housing and programmed diets feeding was altered and reshaped. The prevalent gut bacteria such as Prevotella copri and Faecalibacterium prausnitzii were enriched after translocation, causing the lower alpha diversity. The correlation analysis revealed that Prevotella copri, Phascolarctobacterium succinatutens, and Prevotella stercorea, showed a positive correlation with each other. Significantly enriched pathways in the macaques after translocation included biosynthesis of essential amino acids, fatty acids, polyamine and butanoate. The effects of microbiota change could help macaques to harvest the energy from programmed diets and adapt their gut metabolism. The novel probiotics and microbiota engineering approach could be further developed based on the current findings and should be helpful for captive animal health care management."
['Multidisciplinary'],"Two-generation exposure to a high-fat diet induces the change of salty taste preference in rats  2023, The Author(s).High-fat diet (HFD) leads to multiple complications, including taste alteration. This study observed the effect of a two-generation exposure to an HFD on the peripheral taste system in offspring. Ten pregnant Wistar rats were assigned a standard diet (SD) (n = 5) or HFD (n = 5) from day 7 of pregnancy through the lactation. Thirty-six male and female 3-week-old offspring were measured for body weight and blood glucose level, and the circumvallate papillae were collected. The other twenty-four 3-week-old offspring were weaned on the same diet as their mothers and raised individually. The taste preference behaviors were studied using the two-bottle taste preference test and analyzed five basic tastes (sweet, bitter, umami, sour, and salty). The expressions of epithelial sodium channel alpha subunit (ENaCα) and angiotensin II receptor type 1 (AT1) in the circumvallate papilla were analyzed by immunohistochemical staining and reverse transcription-quantitative polymerase chain reaction (RT-qPCR). We found increased body weight and salty taste preference of offspring from the HFD group in both sexes. Correspondingly, the AT1 level of the taste bud cells significantly increased in 3-week-old female offspring from the HFD group. An increase in AT1 levels may be a risk factor for changes in salty taste preference."
['Multidisciplinary'],"Bacterial microbiome in tropical lichens and the effect of the isolation method on culturable lichen-derived actinobacteria  2023, The Author(s).Ten samples of tropical lichens collected from Doi Inthanon, Thailand, were explored for the diversity of their bacterial microbiomes through 16S rRNA-based metagenomics analysis. The five predominant lichen-associated bacteria belonged to the phyla Proteobacteria (31.84%), Planctomycetota (17.08%), Actinobacteriota (15.37%), Verrucomicrobiota (12.17%), and Acidobacteriota (7.87%). The diversity analysis metric showed that Heterodermia contained the highest bacterial species richness. Within the lichens, Ramalina conduplicans and Cladonia rappii showed a distinct bacterial community from the other lichen species. The community of lichen-associated actinobacteria was investigated as a potential source of synthesized biologically active compounds. From the total Operational Taxonomic Units (OTUs) found across the ten different lichen samples, 13.21% were identified as actinobacteria, including the rare actinobacterial genera that are not commonly found, such as Pseudonocardia, Kineosporia, Dactylosporangium, Amycolatopsis, Actinoplanes, and Streptosporangium. Evaluation of the pretreatment method (heat, air-drying, phenol, and flooding) and isolation media used for the culture-dependent actinobacterial isolation revealed that the different pretreatments combined with different isolation media were effective in obtaining several species of actinobacteria. However, metagenomics analyses revealed that there were still several strains, including rare actinobacterial species, that were not isolated. This research strongly suggests that lichens appear to be a promising source for obtaining actinobacteria."
['Multidisciplinary'],"Molecular detection and genetic characterization of porcine circovirus 4 (PCV4) in Thailand during 2019–2020  2023, The Author(s).Porcine circovirus 4 (PCV4) is considered a novel PCV, firstly found in China in 2019 and later discovered in Korea. This present study investigated the prevalence and genetic characteristics of PCV4 from high pig-density areas in Thailand during 2019–2020. From 734 samples, three samples (0.4%) from aborted fetuses and porcine respiratory disease complex (PRDC) cases were found positive for PCV4, two of the PCV4-positive samples were coinfected with both PCV2 and PRRSV, and the other PCV4-positive sample was found coinfected with PCV2. In situ hybridization (ISH) revealed the presence of PCV4 in the bronchial epithelial cells and in lymphocytes and histiocyte-like cells in the lymphoid follicles of the PRDC-affected pig. The complete Thai PCV4 genome had over 98% nucleotide identity with other PCV4 strains and was closely related to the Korean and Chinese PCV4b strains. Importantly, the amino acid residue at position 212 of the Cap gene is recommended for differentiating PCV4a (212L) from PCV4b (212M) based on currently available PCV4 genome sequences. These findings provide important clues for the pathogenesis, epidemiology, and genetic characteristics of PCV4 in Thailand."
['Dentistry (all)'],"Empathy level towards patients among thai dental students: a cross-sectional study  2023, The Author(s).Background: This study aimed to develop the Jefferson scale of Empathy - Health Professions student version (JSE-HPS) for the dental student in the Thai version and assess the empathy level in students across gender, universities, and year of dental education. Methods: JSE-HPS original version was translated to develop the draft Thai JSE-HPS version and was administered to 5 dental students for a pilot test. The final questionnaires (JSE-HPS) were completed by 439 dental students from five public universities and one private in Thailand in the 2021–2022 academic year. The internal consistency and reliability (test-retest) of the questionnaires were tested by using Cronbach’s alpha and intraclass correlation coefficient (ICC). Factor analysis was used to examine the underlying factors of the JSE-HPS (Thai language). Results: The JSE-HPS represented good internal consistency (Cronbach’s α = 0.83). Factor analysis revealed, “Compassionate Care”, “Perspective Taking” and “Ability to stand in Patients’ Shoes” as the first, second, and third factors, respectively. The mean empathy score of dental students was 114.30 (SD = 13.06) from the total score of 140. There were no significant differences in the empathy levels among genders, study programs, grades, universities, regions, types of universities, and years of study. Conclusion: The findings confirm the reliability and validity of the JSE-HPS (Thai version) to measure the empathy level among dental students. Integrating empathic elements into the dental curriculum will help student learning to be more effective and improve treatment outcomes."
['Multidisciplinary'],"Comparative genomic analysis of Colistin resistant Escherichia coli isolated from pigs, a human and wastewater on colistin withdrawn pig farm  2023, The Author(s).In this study, genomic and plasmid characteristics of Escherichia coli were determined with the aim of deducing how mcr genes may have spread on a colistin withdrawn pig farm. Whole genome hybrid sequencing was applied to six mcr-positive E. coli (MCRPE) strains isolated from pigs, a farmworker and wastewater collected between 2017 and 2019. Among these, mcr-1.1 genes were identified on IncI2 plasmids from a pig and wastewater, and on IncX4 from the human isolate, whereas mcr-3 genes were found on plasmids IncFII and IncHI2 in two porcine strains. The MCRPE isolates exhibited genotypic and phenotypic multidrug resistance (MDR) traits as well as heavy metal and antiseptic resistance genes. The mcr-1.1-IncI2 and IncX4 plasmids carried only colistin resistance genes. Whereas, the mcr-3.5-IncHI2 plasmid presented MDR region, with several mobile genetic elements. Despite the MCRPE strains belonged to different E. coli lineages, mcr-carrying plasmids with high similarities were found in isolates from pigs and wastewater recovered in different years. This study highlighted that several factors, including the resistomic profile of the host bacteria, co-selection via adjunct antibiotic resistance genes, antiseptics, and/or disinfectants, and plasmid-host fitness adaptation may encourage the maintenance of plasmids carrying mcr genes in E. coli."
['Multidisciplinary'],"New insights into the neuroprotective and beta-secretase1 inhibitor profiles of tirandamycin B isolated from a newly found Streptomyces composti sp. nov.  2023, The Author(s).Tirandamycin (TAM B) is a tetramic acid antibiotic discovered to be active on a screen designed to find compounds with neuroprotective activity. The producing strain, SBST2-5T, is an actinobacterium that was isolated from wastewater treatment bio–sludge compost collected from Suphanburi province, Thailand. Taxonomic characterization based on a polyphasic approach indicates that strain SBST2-5T is a member of the genus Streptomyces and shows low average nucleotide identity (ANI) (81.7%), average amino-acid identity (AAI) (78.5%), and digital DNA-DNA hybridization (dDDH) (25.9%) values to its closest relative, Streptomyces thermoviolaceus NBRC 13905T, values that are significantly below the suggested cut-off values for the species delineation, indicating that strain SBST2-5T could be considered to represent a novel species of the genus Streptomyces. The analysis of secondary metabolites biosynthetic gene clusters (smBGCs) in its genome and chemical investigation led to the isolation of TAM B. Interestingly, TAM B at 20 µg/mL displayed a suppressive effect on beta-secretase 1 (BACE1) with 68.69 ± 8.84% inhibition. Molecular docking simulation reveals the interaction mechanism between TAM B and BACE1 that TAM B was buried in the pocket of BACE-1 by interacting with amino acids Thr231, Asp 228, Gln73, Lys 107 via hydrogen bond and Leu30, Tyr71, Phe108, Ile118 via hydrophobic interaction, indicating that TAM B represents a potential active BACE1 inhibitor. Moreover, TAM B can protect the neuron cells significantly (% neuron viability = 83.10 ± 9.83% and 112.72 ± 6.83%) from oxidative stress induced by serum deprivation and Aβ1–42 administration models at 1 ng/mL, respectively, without neurotoxicity on murine P19-derived neuron cells nor cytotoxicity against Vero cells. This study was reportedly the first study to show the neuroprotective and BACE1 inhibitory activities of TAM B."
['Multidisciplinary'],"The 8-bromobaicalein inhibited the replication of dengue, and Zika viruses and targeted the dengue polymerase  2023, The Author(s).Dengue and Zika viruses are mosquito-borne flaviviruses burdening millions every year with hemorrhagic fever and neurological symptoms. Baicalein was previously reported as a potential anti-flaviviral candidate and halogenation of flavones and flavanones potentiated their antiviral efficacies. Here, we reported that a chemically modified 8-bromobaicalein effectively inhibited all dengue serotypes and Zika viruses at 0.66–0.88 micromolar in cell-based system. The compound bound to dengue serotype 2 conserved pocket and inhibited the dengue RdRp activity with 6.93 fold more than the original baicalein. Moreover, the compound was mildly toxic against infant and adult C57BL/6 mice despite administering continuously for 7 days. Therefore, the 8-bromobaicalein should be investigated further in pharmacokinetics and efficacy in an animal model."
['Multidisciplinary'],"A universal model for the Lorenz curve with novel applications for datasets containing zeros and/or exhibiting extreme inequality  2023, The Author(s).Given that the existing parametric functional forms for the Lorenz curve do not fit all possible size distributions, a universal parametric functional form is introduced. By using the empirical data from different scientific disciplines and also the hypothetical data, this study shows that, the proposed model fits not only the data whose actual Lorenz plots have a typical convex segment but also the data whose actual Lorenz plots have both horizontal and convex segments practically well. It also perfectly fits the data whose observation is larger in size while the rest of observations are smaller and equal in size as characterized by two positive-slope linear segments. In addition, the proposed model has a closed-form expression for the Gini index, making it computationally convenient to calculate. Considering that the Lorenz curve and the Gini index are widely used in various disciplines of sciences, the proposed model and the closed-form expression for the Gini index could be used as alternative tools to analyze size distributions of non-negative quantities and examine their inequalities or unevennesses."
['Multidisciplinary'],"Author Correction: Adaptive effect of sericin on hepatic mitochondrial conformation through its regulation of apoptosis, autophagy and energy maintenance: a proteomics approach (Scientific Reports, (2018), 8, 1, (14943), 10.1038/s41598-018-33372-4)  2023 The Author(s).This Article contains errors in Figures 3 and 4, where the electron micrographs regarding an overlapped area of these images to another are incorrect in labels (q), (o), and (p). The correct Figures 3 and 4 and accompanying legends appear below"
['Multidisciplinary'],"Intradermal needle-free injection prevents African Swine Fever transmission, while intramuscular needle injection does not  2023, The Author(s).Shared needles are a possible iatrogenic and hematogenous inanimate vector of African Swine Fever virus (ASFV) in farm conditions. To evaluate that possible transmission, sixty, 4-week-old pigs were procured from an ASF free herd free. Upon arrival, pigs were randomly divided into two sets. Set 1 served as seeder pigs, and were randomly allocated to 4 groups. The other pigs were divided into 8 groups, and served as sentinels. Seeder pigs were oronasally challenged with ASFV at high (108 copy numbers/mL), moderate (106 copy numbers/mL) or low (101 copy numbers/mL) challenge titer, except a subgroup that remained unchallenged (negative control). At 7 days post challenge (peak viremia), all four seeder groups were intradermally and intramuscularly (IM) injected with a vaccine adjuvant (Diluvac Forte, MSD Animal Health, The Netherlands) using a needle-free device (IDAL 3G, MSD Animal Health, The Netherlands) and conventional needles, respectively. The same needle or needle-free device was then used to inject the same volume of adjuvant into set 2 (n = 48) pigs. All pigs were observed for clinical disease daily and assayed for the presence of ASFV DNA by quantitative PCR. All seeder groups developed viremia (except the control pigs). ASFV viremia was detected in all sentinel groups injected via the intramuscular route. Transmission rate from the IM route via conventional needles was positively correlated with virus titer in blood circulation of seeders. Sentinels intramuscularly exposed to needles from high titer challenged seeders displayed more severe and acute clinical disease compared to that of exposed to low titer challenged seeders. No viremia nor clinical signs were observed in the sentinel groups injected via the intradermal route. This study confirmed the hematogenous transmission of ASFV between pigs through needle-sharing."
['Multidisciplinary'],"Elucidating the NB-UVB mechanism by comparing transcriptome alteration on the edge and center of psoriatic plaques  2023, The Author(s).Narrow band-ultraviolet B (NB-UVB) is an effective treatment for psoriasis. We aim to generate a potential mechanism of NB-UVB through comparing the transcriptomic profile before and after NB-UVB treatment between the peripheral edge of lesional skin (PE skin) and the center of lesional skin (CE skin) on the basis of molecular mechanisms of these two areas display different downstream functions. More than one-fourth of the NB-UVB-altered genes were found to be plaque-specific. Some of them were psoriasis signature genes that were downregulated by NB-UVB in, both, PE and CE skin (core alteration), such as IL36G, DEFB4A/B, S100A15, KRT16, and KRT6A. After NB-UVB treatment, the activity score of upstream cytokines, such as interferons, interleukin (IL)-6, IL-17, and IL-22 in pathogenesis decreased. In addition, NB-UVB could restore normal keratinization by upregulating LORICRIN and KRT2, particularly in the CE skin. Finally, we illustrated that NB-UVB is capable of suppressing molecules from the initiation to maintenance phase of plaque formation, thereby normalizing psoriatic plaques. This finding supports the usefulness of NB-UVB treatment in clinical practice and may help in the development of new treatment approaches in which NB-UVB treatment is included for patients with psoriasis or other inflammatory skin diseases."
"['Oncology', 'Radiology, Nuclear Medicine and Imaging']","Correction: Machine learning-based normal tissue complication probability model for predicting albumin-bilirubin (ALBI) grade increase in hepatocellular carcinoma patients (Radiation Oncology, (2022), 17, 1, (202), 10.1186/s13014-022-02138-8)  2023 The Author(s).After publication of this article [1], the authors reported that Sira Sriswasdi should have been denoted as co-corresponding author. The original article [1] has been corrected."
['Multidisciplinary'],"Individual participant data meta-analysis to compare EPDS accuracy to detect major depression with and without the self-harm item  2023, The Author(s).Item 10 of the Edinburgh Postnatal Depression Scale (EPDS) is intended to assess thoughts of intentional self-harm but may also elicit concerns about accidental self-harm. It does not specifically address suicide ideation but, nonetheless, is sometimes used as an indicator of suicidality. The 9-item version of the EPDS (EPDS-9), which omits item 10, is sometimes used in research due to concern about positive endorsements of item 10 and necessary follow-up. We assessed the equivalence of total score correlations and screening accuracy to detect major depression using the EPDS-9 versus full EPDS among pregnant and postpartum women. We searched Medline, Medline In-Process and Other Non-Indexed Citations, PsycINFO, and Web of Science from database inception to October 3, 2018 for studies that administered the EPDS and conducted diagnostic classification for major depression based on a validated semi-structured or fully structured interview among women aged 18 or older during pregnancy or within 12 months of giving birth. We conducted an individual participant data meta-analysis. We calculated Pearson correlations with 95% prediction interval (PI) between EPDS-9 and full EPDS total scores using a random effects model. Bivariate random-effects models were fitted to assess screening accuracy. Equivalence tests were done by comparing the confidence intervals (CIs) around the pooled sensitivity and specificity differences to the equivalence margin of δ = 0.05. Individual participant data were obtained from 41 eligible studies (10,906 participants, 1407 major depression cases). The correlation between EPDS-9 and full EPDS scores was 0.998 (95% PI 0.991, 0.999). For sensitivity, the EPDS-9 and full EPDS were equivalent for cut-offs 7–12 (difference range − 0.02, 0.01) and the equivalence was indeterminate for cut-offs 13–15 (all differences − 0.04). For specificity, the EPDS-9 and full EPDS were equivalent for all cut-offs (difference range 0.00, 0.01). The EPDS-9 performs similarly to the full EPDS and can be used when there are concerns about the implications of administering EPDS item 10. Trial registration: The original IPDMA was registered in PROSPERO (CRD42015024785)."
"['Ophthalmology', 'Infectious Diseases']","Granulomatous panuveitis in disseminated sporotrichosis: case report and review of the literature  2023, The Author(s).Purpose: To report a case of intraocular sporotrichosis presenting with bilateral granulomatous panuveitis. Methods: Observational case report and literature review. Case presentation: A 62-year-old woman with a history of polycythemia vera presented with a non-healing ulcer at the left index finger, generalized erythematous papules, and bilateral granulomatous panuveitis. Cultures of skin and amputated finger identified Sporothrix schenckii. The diagnosis of intraocular sporotrichosis secondary to disseminated sporotrichosis was made. Intravenous liposomal Amphotericin B and intravitreal Amphotericin B were used to control systemic and ocular disease resulting in resolution of the skin lesions and intraocular inflammation. Conclusions: Intraocular sporotrichosis can manifest as bilateral granulomatous panuveitis in the setting of disseminated sporotrichosis. Treatment with intravenous and intravitreal antifungal therapy is useful for controlling intraocular infection."
['Multidisciplinary'],"Analysis of sequence diversity in Plasmodium falciparum glutamic acid-rich protein (PfGARP), an asexual blood stage vaccine candidate  2023, The Author(s).Glutamic acid-rich protein of Plasmodium falciparum (PfGARP) binds to erythrocyte band 3 and may enhance cytoadherence of infected erythrocytes. Naturally acquired anti-PfGARP antibodies could confer protection against high parasitemia and severe symptoms. While whole genome sequencing analysis has suggested high conservation in this locus, little is known about repeat polymorphism in this vaccine candidate antigen. Direct sequencing was performed from the PCR-amplified complete PfGARP gene of 80 clinical isolates from four malaria endemic provinces in Thailand and an isolate from a Guinean patient. Publicly available complete coding sequences of this locus were included for comparative analysis. Six complex repeat (RI-RVI) and two homopolymeric glutamic acid repeat (E1 and E2) domains were identified in PfGARP. The erythrocyte band 3-binding ligand in domain RIV and the epitope for mAB7899 antibody eliciting in vitro parasite killing property were perfectly conserved across isolates. Repeat lengths in domains RIII and E1-RVI-E2 seemed to be correlated with parasite density of the patients. Sequence variation in PfGARP exhibited genetic differentiation across most endemic areas of Thailand. Phylogenetic tree inferred from this locus has shown that most Thai isolates formed closely related lineages, suggesting local expansion/contractions of repeat-encoding regions. Positive selection was observed in non-repeat region preceding domain RII which corresponded to a helper T cell epitope predicted to be recognized by a common HLA class II among Thai population. Predicted linear B cell epitopes were identified in both repeat and non-repeat domains. Besides length variation in some repeat domains, sequence conservation in non-repeat regions and almost all predicted immunogenic epitopes have suggested that PfGARP-derived vaccine may largely elicit strain-transcending immunity."
['Medicine (all)'],"Fluorouracil-induced leukoencephalopathy mimicking neuroleptic malignant syndrome: a case report  2023, The Author(s).Background: Fluorouracil-induced leukoencephalopathy is a rare complication and has been reported to present as confusion, oculomotor abnormality, ataxia, and parkinsonism; however, there is no previous report of a presentation mimicking neuroleptic malignant syndrome. Acute cerebellar syndrome may occur, which can be explained by the extremely high accumulation of the drug in the cerebellum. However, presentation mimicking neuroleptic malignant syndrome similar to our case has never been reported. Case presentation: Here, we describe a 68-year-old Thai male presenting with advanced-stage cecal adenocarcinoma, as well as symptoms and signs indicative of neuroleptic malignant syndrome. He received two doses of intravenous metoclopramide 10 mg 6 hours before his symptoms occurred. Magnetic resonance imaging scan revealed signal hyperintensity within the bilateral white matter. Further evaluation showed that his thiamine level was extremely low. Thus, he was diagnosed with fluorouracil-induced leukoencephalopathy mimicking neuroleptic malignant syndrome. The concomitant fluorouracil-induced thiamine deficiency eventually leads to rapid depletion of thiamine and was considered a risk factor for fluorouracil-induced leukoencephalopathy. Conclusion: Fluorouracil-induced leukoencephalopathy is believed to be caused by insult causing mitochondrial dysfunction. However, the exact mechanism remains unknown, but our finding suggests that thiamine deficiency plays a crucial role in fluorouracil-induced leukoencephalopathy. Diagnosis is usually delayed due to a lack of clinical suspicion and results in significant morbidity requiring unnecessary investigations."
['Multidisciplinary'],"The lack of keratinized mucosa as a risk factor for peri-implantitis: a systematic review and meta-analysis  2023, The Author(s).This study aimed to investigate the effect of the lack of keratinized mucosa on the risk of peri-implantitis, while also accounting for possible confounding factors. A literature search was conducted in PubMed and Scopus, including human studies that assessed the presence and width of keratinized mucosa in relation to the occurrence of peri-implantitis. Twenty-two articles were included, and 16 cross-sectional studies we meta-analyzed. The prevalence of peri-implantitis was 6.68–62.3% on patient-level and 4.5–58.1% on implant-level. The overall analysis indicated that the lack of keratinized mucosa was associated with a higher prevalence of peri-implantitis (OR = 2.78, 95% CI 2.07–3.74, p < 0.00001). Similar results were shown when subgroup analyses were performed, including studies with a similar case definition of peri-implantitis (Marginal Bone Loss, MBL ≥ 2 mm) (OR = 1.96, 95% CI 1.41–2.73, p < 0.0001), fixed prostheses only (OR = 2.82, 95% CI 1.85–4.28, p < 0.00001), patients under regular implant maintenance (OR = 2.08, 95% CI 1.41–3.08, p = 0.0002), and studies adjusting for other variables (OR = 3.68, 95% CI 2.32–5.82, p = 0.007). Thus, the lack of keratinized mucosa is a risk factor that increases the prevalence of peri-implantitis and should be accounted for when placing dental implants."
['Multidisciplinary'],"In vitro and in silico studies of 7′′,8′′-buddlenol D anti-inflammatory lignans from Carallia brachiata as p38 MAP kinase inhibitors  2023, The Author(s).Excessive macrophage activation induces the release of high levels of inflammatory mediators which not only amplify chronic inflammation and degenerative diseases but also exacerbate fever and retard wound healing. To identify anti-inflammatory molecules, we examined Carallia brachiata—a medicinal terrestrial plant from Rhizophoraceae. Furofuran lignans [(−)-(7′′R,8′′S)-buddlenol D (1) and (−)-(7′′S,8′′S)-buddlenol D (2)] isolated from the stem and bark inhibited nitric oxide (half maximal inhibitory concentration (IC50): 9.25 ± 2.69 and 8.43 ± 1.20 micromolar for 1 and 2, respectively) and prostaglandin E2 (IC50: 6.15 ± 0.39 and 5.70 ± 0.97 micromolar for 1 and 2, respectively) productions in lipopolysaccharide-induced RAW264.7 cells. From western blotting, 1 and 2 suppressed LPS-induced inducible nitric oxide synthase and cyclooxygenase-2 expression in a dose-dependent manner (0.3–30 micromolar). Moreover, analysis of the mitogen-activated protein kinase (MAPK) signaling pathway showed decreased p38 phosphorylation levels in 1- and 2-treated cells, while phosphorylated ERK1/2 and JNK levels were unaffected. This discovery agreed with in silico studies which suggested 1 and 2 bound to the ATP-binding site in p38-alpha MAPK based on predicted binding affinity and intermolecular interaction docking. In summary, 7′′,8′′-buddlenol D epimers demonstrated anti-inflammatory activities via p38 MAPK inhibition and may be used as viable anti-inflammatory therapies."
['Multidisciplinary'],"An innovative wireless electrochemical card sensor for field-deployable diagnostics of Hepatitis B surface antigen  2023, The Author(s).A wireless-based detection utilizing an innovative electrochemical card (eCard) sensor controlled by a smartphone was developed for targeting Hepatitis B surface antigen (HBsAg). A simple label-free electrochemical platform allows a convenient operation for point-of-care diagnosis. A disposable screen-printed carbon electrode was modified straightforwardly layer-by-layer with chitosan followed by glutaraldehyde, allowing a simple but effective, reproducible, and stable method for covalently immobilizing antibodies. The modification and immobilization processes were verified by electrochemical impedance spectroscopy and cyclic voltammetry. The smartphone-based eCard sensor was used to quantify HBsAg by measuring the change in current response of the [Fe(CN)6]3-/4- redox couple before and after the presence of HBsAg. Under the optimal conditions, the linear calibration curve for HBsAg was found to be 10–100,000 IU/mL with a detection limit of 9.55 IU/mL. The HBsAg eCard sensor was successfully applied to detect 500 chronic HBV-infected serum samples with satisfactory results, demonstrating the excellent applicability of this system. The sensitivity and specificity of this sensing platform were found to be 97.75% and 93%, respectively. As illustrated, the proposed eCard immunosensor offered a rapid, sensitive, selective, and easy-to-use platform for healthcare providers to rapidly determine the infection status of HBV patients."
"['Pharmacy', 'Health Policy']","Telepharmacy during home isolation: drug-related problems and pharmaceutical care in COVID-19 patients receiving antiviral therapy in Thailand  2023, The Author(s).Background: Home isolation has been proposed for coronavirus disease 2019 (COVID-19) patients with mild symptoms to avoid hospital overcrowding. This study aimed to describe the drug-related problems (DRPs) and the pharmaceutical care of home-isolating COVID-19 patients in Thailand. Methods: Our cross-sectional study was undertaken from July 1 to September 30, 2021, at the King Chulalongkorn Memorial Hospital, Thailand. Patients who were ≥ 18 years old, were diagnosed with mild COVID-19 by real-time polymerase chain reaction (RT-PCR), and were able to isolate at home while receiving an antiviral agent and standard symptomatic treatment were enrolled. Infectious disease pharmacists provided a telepharmacy service on days 1 and 3 after the COVID-19 diagnosis. Results: A total of 197 patients met the study criteria. Their median age was 45 years, and their most common underlying disease was hypertension (44.29%). All patients exhibited excellent anti-COVID-19 drug adherence. We identified 125 DRPs, including adverse reactions (68%), and the unnecessary use of products (62.40%). Moreover, 91 patients (46.19%) reported the use of supplements or herbs, with vitamin C being the main supplement (37.36%). Pharmacists provided 36 recommendations and received 33 questions from COVID-19 patients. Conclusions: Our study demonstrates that telepharmacy is an essential service for detecting and preventing DRPs in home-isolating COVID-19 patients."
['Multidisciplinary'],"Nine patients with KCNQ2-related neonatal seizures and functional studies of two missense variants  2023, The Author(s).Mutations in KCNQ2 encoding for voltage-gated K channel subunits underlying the neuronal M-current have been associated with infantile-onset epileptic disorders. The clinical spectrum ranges from self-limited neonatal seizures to epileptic encephalopathy and delayed development. Mutations in KCNQ2 could be either gain- or loss-of-function which require different therapeutic approaches. To better understand genotype–phenotype correlation, more reports of patients and their mutations with elucidated molecular mechanism are needed. We studied 104 patients with infantile-onset pharmacoresistant epilepsy who underwent exome or genome sequencing. Nine patients with neonatal-onset seizures from unrelated families were found to harbor pathogenic or likely pathogenic variants in the KCNQ2 gene. The p.(N258K) was recently reported, and p. (G279D) has never been previously reported. Functional effect of p.(N258K) and p.(G279D) has never been previously studied. The cellular localization study demonstrated that the surface membrane expression of Kv7.2 carrying either variant was decreased. Whole-cell patch-clamp analyses revealed that both variants significantly impaired Kv7.2 M-current amplitude and density, conductance depolarizing shift in voltage dependence of activation, membrane resistance, and membrane time constant (Tau), indicating a loss-of-function in both the homotetrameric and heterotetrameric with Kv7.3 channels. In addition, both variants exerted dominant-negative effects in heterotetrameric with Kv7.3 channels. This study expands the mutational spectrum of KCNQ2- related epilepsy and their functional consequences provide insights into their pathomechanism."
['Multidisciplinary'],"Implementation of helicase-dependent amplification with SYBR Green I for prompt naked-eye detection of bacterial contaminants in platelet products  2023, The Author(s).Platelet transfusions may lead to more significant risks of infection and septic transfusion reactions that can be fatal to the recipient. Platelet products should be screened to limit or detect bacterial contamination before application to patients to minimise any adverse reactions. This study aimed to develop a helicase-dependent amplification (HDA) technique targeting a universal highly conserved bacterial gene, 16S rRNA, in combination with naked-eye detection using SYBR Green I (HDA/SYBR Green I) to detect bacterial contamination in platelet products. Thirty positive samples were obtained from spiked platelet products by five transfusion-relevant bacterial strains and were screened for bacterial contamination by HDA/SYBR Green I. HDA/SYBR Green I showed an enhanced yield of bacterial contaminant detection when performed with medium to late shelf life, Day 2 of storage or later platelet products (98.67% sensitivity and 100% specificity compared to the BACT/ALERT culture system). The limit of detection of HDA/SYBR Green I was 1 ng, and there was no cross-reaction with other organisms that could likely contaminate platelet products. The developed HDA/SYBR Green I assay is rapid and simplistic and only requires an easy-to-find heat box, available in general blood bank laboratories, for the amplification step. This technique is suitable for further development as an alternative method to detect bacterial contamination in platelet products in the near future."
