Labels,Title_Abstract
"['Food Science', 'Biochemistry, Genetics and Molecular Biology (miscellaneous)', 'Plant Science']","Applying cassava stems biochar produced from agronomical waste to enhance the yield and productivity of maize in unfertile soil  2021 by the authors. Licensee MDPI, Basel, Switzerland.Many agronomical wastes are produced annually in significant amounts after cultivation, especially in agricultural countries. This study applied biochar produced from the pyrolysis of cassava stems to improve soil with low fertility for maize cultivation. The effect of soil biochar incorporation on maize yield and productivity was also investigated. Eight experimental plots, each with four replicates, were applied with cassava stem biochar (CSB) at different rates of 0.5 kg/m2 (TB0.5), 2.5 kg/m2 (TB2.5) and 3.0 kg/m2 (TB3.0), fertilizer at 0.56 kg/m2 (TM), fertilizer at 0.56 kg/m2 mixed with CSB at 0.5 kg/m2 (TMB0.5), 2.5 kg/m2 (TMB2.5), 3.0 kg/m2 (TMB3.0) and untreated soil (TC). Pyrolysis of cassava stems at 450–500◦C produced strongly alkaline CSB with pH 9.6 and increased nutrient contents. Specific surface area and total pore volume increased, and pores were classified as mesoporous, while average pore diameter decreased. CSB had a highly stable carbon content of 58.46%, with high aromaticity and polarity obtained from O/C and H/C ratios. Results indicated that CSB enhanced and supported maize growth by improving soil physicochemical properties to suit cultivation. Applying CSB into the soil gave higher maize yield and productivity than cultivation using fertilizer. The highest yield and nutrition contents were obtained in seed from cultivation using fertilizer mixed with biochar at 3.0 kg/m2. Biochar production from cassava stems generated a useful commodity from waste material."
"['Microbiology', 'Microbiology (medical)']","Lacticaseibacillus casei Strain T21 Attenuates Clostridioides difficile Infection in a Murine Model Through Reduction of Inflammation and Gut Dysbiosis With Decreased Toxin Lethality and Enhanced Mucin Production Copyright  2021 Panpetch, Phuengmaung, Cheibchalard, Somboonna, Leelahavanichkul and Tumwasorn.Clostridioides difficile is a major cause of diarrhea in patients with antibiotic administration. Lacticaseibacillus casei T21, isolated from a human gastric biopsy, was tested in a murine C. difficile infection (CDI) model and colonic epithelial cells (Caco-2 and HT-29). Daily administration of L. casei T21 [1 × 108 colony forming units (CFU)/dose] for 4 days starting at 1 day before C. difficile challenge attenuated CDI as demonstrated by a reduction in mortality rate, weight loss, diarrhea, gut leakage, gut dysbiosis, intestinal pathology changes, and levels of pro-inflammatory cytokines [interleukin (IL)-1β, tumor necrosis factor (TNF)-α, macrophage inflammatory protein 2 (MIP-2), and keratinocyte chemoattractant (KC)] in the intestinal tissue and serum. Conditioned media from L. casei T21 exerted biological activities that fight against C. difficile as demonstrated in colonic epithelial cells by the following: (i) suppression of gene expression and production of IL-8, an important chemokine involved in C. difficile pathogenesis, (ii) reduction in the expression of SLC11A1 (solute carrier family 11 member 1) and HuR (human antigen R), important genes for the lethality of C. difficile toxin B, (iii) augmentation of intestinal integrity, and (iv) up-regulation of MUC2, a mucosal protective gene. These results supported the therapeutic potential of L. casei T21 for CDI and the need for further study on the intervention capabilities of CDI."
['Multidisciplinary'],"Investigating the role of the carbon storage regulator A (CsrA) in Leptospira spp.  2021 Phoka et al.Carbon Storage Regulator A (CsrA) is a well-characterized post-transcriptional global regulator that plays a critical role in response to environmental changes in many bacteria. CsrA has been reported to regulate several metabolic pathways, motility, biofilm formation, and virulence-associated genes. The role of csrA in Leptospira spp., which are able to survive in different environmental niches and infect a wide variety of reservoir hosts, has not been characterized. To investigate the role of csrA as a gene regulator in Leptospira, we generated a L. biflexa csrA deletion mutant (ΔcsrA) and csrA overexpressing Leptospira strains. The ΔcsrA L. biflexa displayed poor growth under starvation conditions. RNA sequencing revealed that in rich medium only a few genes, including the gene encoding the flagellar filament protein FlaB3, were differentially expressed in the ΔcsrA mutant. In contrast, 575 transcripts were differentially expressed when csrA was overexpressed in L. biflexa. Electrophoretic mobility shift assay (EMSA) confirmed the RNA-seq data in the ΔcsrA mutant, showing direct binding of recombinant CsrA to flaB3 mRNA. In the pathogen L. interrogans, we were not able to generate a csrA mutant. We therefore decided to overexpress csrA in L. interrogans. In contrast to the overexpressing strain of L. biflexa, the overexpressing L. interrogans strain had poor motility on soft agar. The overexpressing strain of L. interrogans also showed significant upregulation of the flagellin flaB1, flaB2, and flaB4. The interaction of L. interrogans rCsrA and flaB4 was confirmed by EMSA. Our results demonstrated that CsrA may function as a global regulator in Leptospira spp. under certain conditions that cause csrA overexpression. Interestingly, the mechanisms of action and gene targets of CsrA may be different between non-pathogenic and pathogenic Leptospira strains."
['Multidisciplinary'],"The role of viral marketing in social media on brand recognition and preference  2021 by the authors. Licensee ESJ, Italy. This is an open access article under the terms and conditions of the Creative Commons Attribution (CC-BY) license (https://creativecommons.org/licenses/by/4.0/).Viral marketing is one of the most effective and imperative marketing strategies. The prominence of digital technology and social media has elevated the importance of viral marketing campaigns by increasing their cost efficiency and enabling them to reach targeted audiences rapidly. This study aimed to examine the influence of viral marketing strategies on brand recognition and brand preference by developing a framework for the effectiveness of viral marketing (7I’s) in social media contexts and testing the associations among the 7I’s, brand recognition and brand preference. A quantitative research method with a structured questionnaire as the research tool was employed to collect data from a total of 286 respondents in Thailand. Structural equation modelling (SEM) was utilized to test the proposed hypotheses. The results showed that effective viral marketing relates positively to brand recognition (b = 0.440) and preference (b = 0.298). The mediation analysis also revealed that brand recognition partially mediates the relationship between effective viral marketing and brand preference. In terms of the moderating effects, the results indicated a stronger influence for effective viral marketing on brand preference among younger respondents (b = 0.336) than among older respondents (b = 0.278). This research makes a significant contribution to the existing literature by validating a theory-driven framework based on the novel concept of the 7I’s and its potential effect on customers’ brand perceptions."
"['Molecular Biology', 'Immunology and Microbiology (miscellaneous)', 'Genetics']","Erratum: Complete genome sequences of mycobacterium farcinogenes strains isolated from clinical specimens from patients in Thailand (Microbiology Resource Announcements (2021) 10:46 (e01005-21) DOI: 10.1128/MRA.01005-21)  2021 American Society for Microbiology. All rights reserved.Volume 10, no. 46, e01005-21, 2021, https://doi.org/10.1128/MRA.01005-21. The article byline should read as given in this correction."
"['Civil and Structural Engineering', 'Building and Construction', 'Materials Science (all)', 'Geotechnical Engineering and Engineering Geology', 'Computer Science Applications']","Strength enhancement of interlocking hollow brick masonry walls with low-cost mortar and wire mesh  2021 by the authors. Licensee MDPI, Basel, Switzerland.Cement–clay Interlocking Hollow Brick Masonry (CCIHBM) walls are characterized by poor mechanical properties of bricks and mortar. Their performance is observed to be unsatisfactory under both gravity and seismic loads. There is an urgent need to develop sustainable, environmentally friendly, and low-cost strengthening materials to alter the structural behaviour of brick masonry walls in terms of strength and ductility. The results of an experimental investigation conducted on the diagonal compressive response of CCIHBM walls are presented in this study. In this experimental study, a total of six CCIHBM walls were constructed using cement–clay interlocking hollow bricks. One was tested as a control or reference wall, whereas the remaining walls were strengthened using cement mortar. In some walls, the cement mortar was also combined with the wire mesh. The research parameters included the type of Ordinary Portland Cement (OPC) (Type 1 and Type 2), thickness of cement mortar (10 mm and 20 mm), and layers of wire mesh (one and three layers). The experimental results indicate that control or unstrengthened CCIHBM walls failed in a very brittle manner at a very low ultimate load and deformation. The control CCIHBM wall, i.e., W-CON, failed at an ultimate load of 247 kN, and corresponding deflection was 1.8 mm. The strength and ductility of cement mortar and wire mesh-strengthened walls were found to be higher than the reference CCIHBM wall. For example, the ultimate load and deformation of cement-mortar-strengthened wall were found to be 143% and 233% higher than the control wall, respectively. Additionally, the ultimate failure modes of cement mortar and wire mesh strengthened were observed as ductile as compared to the brittle failure of reference wall or unstrengthened CCIHBM wall, which increased by 66% and 150% as compared with the control wall."
['Multidisciplinary'],"Sensitivity and specificity of anti-double-stranded RNA immunofluorescence for universal detection of viral infection in respiratory specimens  2021 The AuthorsBackground: Emerging viruses could be detected before reaching pandemic level if universal viral detection screening was routinely used. Double-stranded RNA (dsRNA) is the only common antigen across most viral families. Anti-dsRNA immunofluorescence has shown promising results in vitro; however, its diagnostic value in respiratory specimens has not been evaluated. Methods: Consecutive inpatient cases of suspected respiratory viral infections were prospectively enrolled. Respiratory samples were collected and divided for anti-dsRNA immunofluorescence (index test) and 19-subtypes respiratory virus microarray (reference standard). Using fluorescence microscopy, positive or negative anti-dsRNA IF results were determined independently by two raters. Results: By microarray, 108 and 87 samples were positive and negative for viruses, respectively. The anti-dsRNA IF sensitivity was 83.3% (95%CI 76.1%–90.2%), while specificity was 87.4% (95%CI 80.8%–93.7%). Conclusions: Anti-dsRNA IF is simple to perform, with acceptable accuracy, and suitable for point-of-care respiratory virus screening. Unlike most molecular techniques, known viral genome sequences are not required."
"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']","Organization benefit as an outcome of organizational security adoption: The role of cyber security readiness and technology readiness  2021 by the authors. Licensee MDPI, Basel, Switzerland.The increasing number of cyber-attacks has become a serious threat to organizations, organizations that are not prepared to face cyber-attacks on their organizational resources will experience huge losses and reduce organizational performance. It is a big challenge for organizations to combat cyber-attacks by improving cyber security, but there is still little research examining the factors that affect an organization’s cyber security readiness from a holistic point of view. This study integrates a framework based on technology, organization, environment, and technology readiness to examine various factors that affect cyber security readiness in organizations, as well as their impact on organizational performance, where the impact is in the form of tangible and intangible benefits. This study proposes 4 hypotheses to test the framework that has been built. A total of 260 data have been validated from an online questionnaire survey given to organizations and companies. This study applied quantitative approach, while the main method used was SEM-PLS and the software involved was SmartPLS V2. The results of the study indicate that the overall hypotheses proposed have a significant impact, cyber security readiness and technology have a positive impact on organizational security performance, which in turn has an impact on the intangible benefits and tangible benefits. The results of this study can be used by organizations as a guide in improving cyber security to achieve superior performance in organizations and improve understanding of references related to cyber security in organizations. Meanwhile, this research has impact to the society because the good cooperation and good organization will be achieved. it also increases the social cooperation responsibility."
"['Pollution', 'Public Health, Environmental and Occupational Health', 'Health, Toxicology and Mutagenesis']","The effects of the modified transtheoretical theory of stress and coping (TTSC) program on dementia caregivers’ knowledge, burden, and quality of life  2021 by the authors. Licensee MDPI, Basel, Switzerland.This quasi-experimental study aimed to examine the effect of the modified transtheoretical theory of stress and coping (TTSC) program on the knowledge, burden, and quality of life of dementia caregivers. The participants comprised 60 caregivers (30 participants in each group) selected via purposive sampling, and the study was conducted between October 2018 and September 2019 in a semi-urban area of central Thailand. The experimental group received an 8-week program, while the comparison group received routine care. A self-administered questionnaire was used to collect data. To analyze the intervention’s effectiveness, repeat measure ANOVA and Mann–Whitney, Friedman, and Dunn’s tests were performed. At the end of the program and again three months after the end of the program, the knowledge and quality of life scores for the experimental group were significantly higher (p < 0.05 and p < 0.05, respectively) than for the control group. The burden score decreased in the experimental group and increased in the control group in week 8 (p < 0.05). There was no statistically significant difference between the groups, as demonstrated by ANOVA (F[1.58] = 2.394; p = 0.127). Our findings show that this program had a positive effect on the caregivers’ knowledge and quality of life. However, the program did not affect the caregivers’ burden."
"['Neurology (clinical)', 'Cardiology and Cardiovascular Medicine', 'Advanced and Specialized Nursing']","Asia pacific stroke organization  2021 Lippincott Williams and Wilkins. All rights reserved.The Asia Pacific region is defined as the area extending from Saudi Arabia (West), Mongolia (North), Japan (East), as well as Australia, New Zealand, and Island nations of the South Pacific (South). The Asia Pacific Stroke Organization (APSO) was established in 2011 as a registered charity and represents this large geographic area with significant diversities in socioeconomic, language, cultural, and historical background. The APSO is an international, nonprofit organization of national stroke societies, affiliated stroke associations, and individuals with the main objective of improving stroke care in the Asia Pacific region by encouraging, promoting, and organizing international scientific activities with the subsequent communication of the results. Such activities are carried out by means of publications, special meetings, and seminars as well as through the participation and organization of major regional conferences."
"['Materials Science (all)', 'Instrumentation', 'Engineering (all)', 'Process Chemistry and Technology', 'Computer Science Applications', 'Fluid Flow and Transfer Processes']","Optimization of loading condition for maxillary molar intrusion with midpalatal miniscrews by using finite element analysis  2021 by the authors. Licensee MDPI, Basel, Switzerland.An anterior open bite is one of the most difficult malocclusions in orthodontic treatment. For such malocclusion, orthodontic miniscrew insertion into both buccal and palatal alveolar regions has been indicated for molar intrusion, but it involves a risk of tooth root injury. To solve the problem, a midpalatal miniscrew-attached extension arm (MMEA) is adopted. However, this method causes palatal tipping of the molar because intrusive loads were applied only from the palatal side. Currently, a transpalatal arch is added to avoi0d tipping movement, but it induces the patient’s discomfort. Hence, the objective of this study was to evaluate the loading conditions for maxillary molar intrusion without tipping movement, only by MMEA through finite element (FE) analysis. FE models of maxillary right first molar and surrounding tissues were created. Three hook positions of MMEA were set at 6.0 mm perpendicular intervals in the occluso-apical direction along the mucosal contour. An intrusive unit load was applied from the palatal side of the molar, and various counter loads were applied from the buccal side. An optimal counter load for molar intrusion without palatal tipping was observed in each hook position. In conclusion, an ideal maxillary molar intrusion can be achieved only by MMEA with an optimal counter load."
"['Statistical and Nonlinear Physics', 'Mathematical Physics', 'Physics and Astronomy (all)', 'Applied Mathematics']","Intermodulation distortions from an array of active nonlinear oscillators  2021 Author(s).Coupling is critical in nonlinear dynamical systems. It affects the stabilities of individual oscillators as well as the characteristics of their response to external forces. In the auditory system, the mechanical coupling between sensory hair cells has been proposed as a mechanism that enhances the inner ear's sensitivity and frequency discrimination. While extensive studies investigate the effects of coupling on the detection of a sinusoidal signal, the role of coupling underlying the response to a complex tone remains elusive. In this study, we measured the acoustic intermodulation distortions (IMDs) produced by the inner ears of two frog species stimulated simultaneously by two pure tones. The distortion intensity level displayed multiple peaks across stimulus frequencies, in contrast to the generic response from a single nonlinear oscillator. The multiple-peaked pattern was altered upon varying the stimulus intensity or an application of a perturbation tone near the distortion frequency. Numerical results of IMDs from a chain of coupled active nonlinear oscillators driven by two sinusoidal forces reveal the effects of coupling on the variation profile of the distortion amplitude. When the multiple-peaked pattern is observed, the chain's motion at the distortion frequency displays both a progressive wave and a standing wave. The latter arises due to coupling and is responsible for the multiple-peaked pattern. Our results illustrate the significance of mechanical coupling between active hair cells in the generation of auditory distortions, as a mechanism underlying the formation of in vivo standing waves of distortion signals."
"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']","Evaluation of regulating and provisioning services provided by a park designed to be resilient to climate change in bangkok, Thailand  2021 by the authors. Licensee MDPI, Basel, Switzerland.Understanding the ecosystem services provided by urban green spaces, in terms of their environmental, economic, and social benefits, is essential for a better management of area. Chulalongkorn University Centenary Park (CU 100) was established to mitigate the effects of climate change, especially flood prevention. This study focused on quantifying the ecosystem services provided by the trees in the park in terms of regulating and provisioning services. A publicly available tool, the i-Tree Eco international software, was used with data obtained from a local weather station as proxies to determine the accuracy of the analysis. Services, quantified in terms of monetary value, included avoided runoff, carbon storage, carbon sequestration, pollution removal, and timber price. The total monetary benefits, obtained from 697 trees (56 species, 49 genera, and 22 families), were estimated at USD 101,400. Of the total services, provisioning services contributed 75% to the total monetary value. Among all regulating services, the avoided runoff contributed about 60%, which was considered as the goal achieved by the park design. Azadirachta indica A. Juss (USD 518.75/tree−1/year−1), Shorea roxburghii G. Don (USD 417.17/tree−1/year−1) and Millettia leucantha Kurz (USD 414.87/tree−1/year−1) provided the greatest benefit, as indicated by a high value of provisioning services in terms of a high timber quality. These results can be used when planning the composition of trees to be planted in urban areas to increase both green spaces and maximize ecosystem services to improve the vitality of human well-being."
"['Computer Science (miscellaneous)', 'Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Hardware and Architecture', 'Computer Networks and Communications', 'Management, Monitoring, Policy and Law']","COVID-19 experience transforming the protective environment of office buildings and spaces  2021 by the authors. Licensee MDPI, Basel, Switzerland.The COVID-19 pandemic has affected human life in every possible way and, alongside this, the need has been felt that office buildings and workplaces must have protective and preventive layers against COVID-19 transmission so that a smooth transition from ‘work from home’ to ‘work from office’ is possible. However, a comprehensive understanding of how the protective environment can be built around office buildings and workspaces, based on the year-long experience of living with COVID-19, is largely absent. The present study reviews international agency regulation, country regulation, updated journal articles, etc., to critically understand lessons learned from the COVID-19 pandemic and evaluate the expected changes in sustainability requirements of office buildings and workplaces. The built environment, control environment, and regulatory environment around office buildings and workplaces have been put under test on safety grounds during the pandemic. Workers switched over to safely work from home. Our findings bring out the changes required to be affected in the three broad environmental dimensions to limit their vulnerability status experienced during the pandemic. Office building designs should be fundamentally oriented to provide certain safety protective measures to the workers, such as touch-free technologies, open working layouts, and workplace flexibilities to diminish the probability of getting infected. Engineering and administrative control mechanisms should work in a complementary way to eliminate the risk of disease spread. Country regulation, agency regulations, and operational guidelines need to bring behavioral changes required to protect workers from the COVID-19 pandemic."
['Multidisciplinary'],"Two or four injections of platelet-rich plasma for osteoarthritic knee did not change synovial biomarkers but similarly improved clinical outcomes  2021, The Author(s).We compared two and four intra-articular injections of platelet-rich plasma (PRP) in terms of changes of synovial cytokines and clinical outcomes. One hundred twenty-five patients having knee osteoarthritis (OA) underwent PRP injections at a 6-week interval. Before each PRP injection, synovial fluid aspiration was collected for investigation. Patients were divided into two or four intra-articular PRP injections (group A and B, respectively). Changes in synovial biomarkers were compared with the baseline levels of both groups, and clinical outcomes were evaluated until one year. Ninety-four patients who had completed synovial fluid collection were included for final evaluation, 51 in group A and 43 in group B. There were no differences in mean age, gender, body mass index (BMI), and radiographic OA grading. The average platelet count and white blood cell count in PRP were 430,000/µL and 200/ µL, respectively. There were no changes of synovial inflammatory cytokines (IL-1β, IL-6, IA-17A, and TNF-alpha), anti-inflammatory cytokines (IL-4, IL-10, IL-13, and IL-1RA), and growth factors (TGF-B1, VEGF, PDGF-AA, and PDGF-BB) between baseline levels and six weeks in group A, and 18 weeks in group B. Both groups had significantly improved clinical outcomes from six weeks including visual analog scale (VAS), patient-reported outcome measures [PROMs; Western Ontario and McMaster Universities Osteoarthritis (WOMAC) Index and Short Form-12 (SF-12)], with a significant delayed improvement of performance-based measures [PBMs; time up and go (TUG), 5-time sit to stand test (5 × SST), and 3-min walk test (3-min WT)]. In conclusion, two- or four-PRP intra-articular injection at a 6-week interval for knee OA demonstrated no changes of synovial cytokines and growth factors but similarly improved clinical outcomes from 6 weeks until 1 year."
"['Engineering (miscellaneous)', 'Physics and Astronomy (miscellaneous)']","Reheating after inflation by supersymmetry breaking  2021, The Author(s).We study reheating after the end of inflation in models where the inflaton is the superpartner of goldstino and is charged under a gauged U(1) R-symmetry. We consider two classes of models – one is small field characterized by an almost flat Kähler space, and the other large field characterized by a hyperbolic Kähler space SU(1, 1)/U(1), while in both cases the inflaton superpotential is linear due to the R-symmetry. The inflationary observables of our models fit within 2σ CMB values. Upon coupling the inflaton sector to the (supersymmetric) Standard Model, we compute the MSSM parameters, mass spectrum, and decay modes of the inflaton, with the resulting reheating temperature around 10 8 GeV. We also find that both models can accommodate superheavy LSP dark matter, depending on the parameter choice."
['Medicine (all)'],"Awareness and perspectives among asian anesthesiologists on postoperative delirium: A multinational survey  2021 by the authors. Licensee MDPI, Basel, Switzerland.Postoperative delirium (POD) is a common perioperative complication. Although POD is preventable in up to 40% of patients, it is frequently overlooked. The objective of the survey is to determine the level of knowledge and clinical practices related to POD among anesthesiologists in different Asian countries. A questionnaire of 22 questions was designed by members of the Asian focus group for the study of POD, and it was sent to anesthesiologists in Singapore, Thailand, and South Korea from 1 April 2019 through 17 September 2019. In total, 531 anesthesiologists (Singapore: 224, Thailand: 124, Korea: 183) responded to the survey. Half the respondents estimated the incidence of POD to be 11–30% and believed that it typically occurs in the first 48 h after surgery. Among eight important postoperative complications, POD was ranked fifth. While 51.4% did not perform any test for POD, only 13.7% monitored the depth of anesthesia in all their patients. However, 83.8% preferred depth of anesthesia monitoring if they underwent surgery themselves. The results suggest that Asian anesthesiologists underestimate the incidence and relevance of POD. Because it increases perioperative mortality and morbidity, there is an urgent need to educate anesthesiologists regarding the recognition, prevention, detection, and management of POD."
"['Astronomy and Astrophysics', 'Space and Planetary Science']","Extensive Lensing Survey of Optical and Near-infrared Dark Objects (El Sonido): HST H-faint Galaxies behind 101 Lensing Clusters  2021. The American Astronomical Society. All rights reserved..We present a Spitzer/IRAC survey of H-faint (H 160 ⪆ 26.4, < 5σ) sources in 101 lensing cluster fields. Across a CANDELS/Wide-like survey area of ∼648 arcmin2 (effectively ∼221 arcmin2 in the source plane), we have securely discovered 53 sources in the IRAC Channel-2 band (CH2, 4.5 μm; median CH2 = 22.46 ± 0.11 AB mag) that lack robust HST/WFC3-IR F160W counterparts. The most remarkable source in our sample, namely ES-009 in the field of Abell 2813, is the brightest H-faint galaxy at 4.5 μm known so far (CH2 = 20.48 ± 0.03 AB mag). We show that the H-faint sources in our sample are massive (median M star = 1010.3±0.3 M o˙), star-forming (median star formation rate 100-40+60 M o˙ yr-1), and dust-obscured (A V = 2.6 ± 0.3) galaxies around a median photometric redshift of z = 3.9 ± 0.4. The stellar continua of 14 H-faint galaxies can be resolved in the CH2 band, suggesting a median circularized effective radius (R e,circ; lensing corrected) of 1.9 ± 0.2 kpc and <1.5 kpc for the resolved and whole samples, respectively. This is consistent with the sizes of massive unobscured galaxies at z ∼ 4, indicating that H-faint galaxies represent the dusty tail of the distribution of a wider galaxy population. Comparing with the ALMA dust continuum sizes of similar galaxies reported previously, we conclude that the heavy dust obscuration in H-faint galaxies is related to the compactness of both stellar and dust continua (R e,circ ∼ 1 kpc). These H-faint galaxies make up 16-7+13% of the galaxies in the stellar-mass range of 1010 - 1011.2 M o˙ at z = 3 ∼ 5, contributing to 8-4+8% of the cosmic star formation rate density in this epoch and likely tracing the early phase of massive galaxy formation."
"['Endocrinology, Diabetes and Metabolism', 'Molecular Biology', 'Clinical Biochemistry', 'Cell Biology', 'Biochemistry (medical)', 'Pharmacology (medical)']","Chikungunya virus infection: molecular biology, clinical characteristics, and epidemiology in Asian countries  2021, The Author(s).Chikungunya virus (CHIKV) is a re-emerging mosquito-borne human pathogen that causes chikungunya fever, which is typically accompanied by severe joint pain. In Asia, serological evidence indicated that CHIKV first emerged in 1954. From the 1950’s to 2005, sporadic CHIKV infections were attributed to the Asian genotype. However, the massive outbreak of CHIKV in India and the Southwest Indian Ocean Islands in 2005 has since raised chikungunya as a worldwide public health concern. The virus is spreading globally, but mostly in tropical and subtropical regions, particularly in South and Southeast Asia. The emergence of the CHIKV East/Central/South African genotype-Indian Ocean lineage (ECSA-IOL) has caused large outbreaks in South and Southeast Asia affected more than a million people over a decade. Notably, the massive CHIKV outbreaks before 2016 and the more recent outbreak in Asia were driven by distinct ECSA lineages. The first significant CHIKV ECSA strains harbored the Aedes albopictus-adaptive mutation E1: A226V. More recently, another mass CHIKV ECSA outbreak in Asia started in India and spread beyond South and Southeast Asia to Kenya and Italy. This virus lacked the E1: A226V mutation but instead harbored two novel mutations (E1: K211E and E2: V264A) in an E1: 226A background, which enhanced its fitness in Aedes aegypti. The emergence of a novel ECSA strain may lead to a more widespread geographical distribution of CHIKV in the future. This review summarizes the current CHIKV situation in Asian countries and provides a general overview of the molecular virology, disease manifestation, diagnosis, prevalence, genotype distribution, evolutionary relationships, and epidemiology of CHIKV infection in Asian countries over the past 65 years. This knowledge is essential in guiding the epidemiological study, control, prevention of future CHIKV outbreaks, and the development of new vaccines and antivirals targeting CHIKV."
"['Immunology and Allergy', 'Molecular Medicine', 'Hematology', 'Cell Biology', 'Transplantation']","Evaluation of Elafin as a Prognostic Biomarker in Acute Graft-versus-Host Disease: M. G. Zewde et al  2021 The American Society for Transplantation and Cellular TherapyAcute graft-versus-host disease (GVHD) is a major cause of mortality in patients undergoing hematopoietic cell transplantation (HCT) for hematologic malignancies. The skin is the most commonly involved organ in GVHD. Elafin, a protease inhibitor overexpressed in inflamed epidermis, was previously identified as a diagnostic biomarker of skin GVHD; however, this finding was restricted to a subset of patients with isolated skin GVHD. The main driver of nonrelapse mortality (NRM) in HCT recipients is gastrointestinal (GI) GVHD. Two biomarkers, Regenerating islet-derived 3a (REG3α) and Suppressor of tumorigenesis 2 (ST2), have been validated as biomarkers of GI GVHD that predict long-term outcomes in patients treated for GVHD. We undertook this study to determine the utility of elafin as a prognostic biomarker in the general population of acute GVHD patients in whom GVHD may develop in multiple organs. We analyzed serum elafin concentrations as a predictive biomarker of acute GVHD outcomes and compared it with ST2 and REG3α in a large group of patients treated at multiple centers. A total of 526 patients from the Mount Sinai Acute GVHD International Consortium (MAGIC) who had received corticosteroid treatment for skin GVHD and who had not been previously studied were analyzed. Serum concentrations of elafin, ST2, and REG3α were measured by ELISA in all patients. The patients were divided at random into equal training and validation sets, and a competing-risk regression model was developed to model 6-month NRM using elafin concentration in the training set. Additional models were developed using concentrations of ST2 and REG3α or the combination of all 3 biomarkers as predictors. Receiver operating characteristic (ROC) curves were constructed using the validation set to evaluate the predictive accuracy of each model and to stratify patients into high- and low-risk biomarker groups. The cumulative incidence of 6-month NRM, overall survival (OS), and 4-week treatment response were compared between the risk groups. Unexpectedly, patients in the low-risk elafin group demonstrated a higher incidence of 6-month NRM, although the difference was not statistically significant (17% versus 11%; P = .19). OS at 6 months (68% versus 68%; P > .99) and 4-week response (78% versus 78%; P = .98) were similar in the low-risk and high-risk elafin groups. The area under the ROC curve (AUC) was 0.55 for elafin and 0.75 for the combination of ST2 and REG3α. The addition of elafin to the other 2 biomarkers did not improve the AUC. Our data indicate that serum elafin concentrations measured at the initiation of systemic treatment for acute GVHD did not predict 6-month NRM, OS, or treatment response in a multicenter population of patients treated systemically for acute GVHD. As seen in previous studies, serum concentrations of the GI GVHD biomarkers ST2 and REG3α were significant predictors of NRM, and the addition of elafin levels did not improve their accuracy. These results underscore the importance of GI disease in driving NRM in patients who develop acute GVHD."
"['Parasitology', 'Infectious Diseases']","Genetic population of Plasmodium knowlesi during pre-malaria elimination in Thailand  2021, The Author(s).Background: Thailand is committed to eliminating malaria by 2024. From 2013 to 2020, the total number of malaria cases have decreased, from 37,741 to 4474 (an 88.1% reduction). However, infections with Plasmodium knowlesi, a monkey malarial pathogen that can also infect humans, have been increasingly observed. This study focused on the molecular analysis of P. knowlesi parasites causing malaria in Thailand. Methods: Under Thailand’s integrated Drug Efficacy Surveillance (iDES), which includes drug-resistance monitoring as part of routine case-based surveillance and responses, specimens were collected from malaria patients (n = 966) between 2018 and 2020. Thirty-one mono P. knowlesi infections (3.1%), most of which were from eastern and southern Thailand, were observed and confirmed by nested PCR assay and DNA sequencing. To evaluate whether these pathogens were from different lineages, cluster analysis based on seven microsatellite genotyping markers and the merozoite surface protein 1 (pkmsp1) gene was carried out. The P. knowlesi pyrimethamine resistance gene dihydrofolate reductase (pkdhfr) was sequenced and homology modelling was constructed. Results: The results of analysing the seven microsatellite markers and pkmsp1 sequence demonstrated that P. knowlesi parasites from eastern Thailand were of the same lineage as those isolated in Cambodia, while the parasites causing malaria in southern Thailand were the same lineage as those isolated from Malaysia. The sequencing results for the pkdhfr genes indicated the presence of two mutations, Arg34Leu and a deletion at position 105. On analysis with homology modelling, the two mutations were not associated with anti-malarial drug resistance. Conclusions: This report compared the genetic populations of P. knowlesi parasites in Thailand from 2018 to 2020 and have shown similar lineages as those isolated in Cambodia and Malaysia of P. knowlesi infection in Thailand and demonstrated that the P. knowlesi parasites were of the same lineages as those isolated in Cambodia and Malaysia. The parasites were also shown to be sensitive to pyrimethamine."
