Labels,Title_Abstract
"['Pollution', 'Public Health, Environmental and Occupational Health', 'Health, Toxicology and Mutagenesis']","Phytoextraction Potential of Sunn Hemp, Sunflower, and Marigold for Carbaryl Contamination: Hydroponic Experiment  2022 by the authors.The phytoextraction ability and responses of sunn hemp, sunflower, and marigold plants were investigated toward carbaryl insecticide at 10 mg L−1 and its degradative product (1-naphthol). All test plants exhibited significant carbaryl removal capability (65–93%) with different mechanisms. Marigold had the highest translocation factor, with carbaryl taken up, translocated and accumulated in the shoots, where it was biotransformed into 1-naphthol. Consequently, marigold had the least observable toxicity symptoms caused by carbaryl and the highest bioconcentration factor (1848), indicating its hyperaccumulating capability. Sunflower responded to carbaryl exposure differently, with the highest carbaryl accumulation (8.7 mg kg−1) in roots within 4 days of cultivation, leading to a partial toxicity effect. Sunn hemp exhibited severe toxicity, having the highest carbaryl accumulation (91.7 mg kg−1) that was biotransformed to 1-naphthol in the sunn hemp shoots. In addition, the different models were discussed on plant hormone formation in response to carbaryl exposure."
['Multidisciplinary'],"Author Correction: A data driven approach in less expensive robust transmitting coverage and power optimization (Scientific Reports, (2022), 12, 1, (17725), 10.1038/s41598-022-21490-z)  The Author(s) 2022.The original version of this Article omitted an affiliation for Shahid Mumtaz. The correct affiliations are listed below. Instituto de Telecomunicações, Campus Universitário de Santiago, 3810‑193 Aveiro, Portugal. School of Engineering, Nottingham Trent University, Nottingham, UK. The original Article has been corrected."
"['Food Science', 'Nutrition and Dietetics']","The Role of Food Literacy in Managing Nutritional Precarity in the Migrant Experience: Dietary Lifestyles of Cambodia Migrants in Thailand  2022 by the authors.The paper explores the dietary lifestyles of young Cambodian migrants in Thailand to illuminate the role of food literacy in determining nutritional outcomes and well-being, including during crises, such as the COVID-19 pandemic. In this context, food literacy is defined as food skills and abilities to plan, select, and prepare to achieve adequate consumption under new or adverse social and culinary contexts of the migrant experience. In this paper, we consider both how nutritional precarity arises in the migrant experience, and to what extent food literacy can mitigate it under various conditions. The research approach involves a combination of qualitative and quantitative approaches that were adjusted to address the limited mobility for social science research during the COVID-19 pandemic in Thailand. Data collection was conducted through hybrid (online and in-person) ethnography, focus group discussions, food literacy questionnaires, and key informant interviews, often facilitated through internet messaging clients. The findings indicate that, while generally high food literacy may facilitate the transition to the foreign food systems found in migration destinations, optimizing nutrition and well-being requires reinforcement by context-specific food literacy, such as openness to foreign flavors and recipes. Contextual food literacy most directly leads to positive social and health outcomes while simultaneously expanding universal food literacy in the long-term."
"['Infectious Diseases', 'Virology']","High-Risk Human Papillomavirus Detection via Cobas® 4800 and REBA HPV-ID® Assays  2022 by the authors.Persistent infection with high-risk human papillomaviruses (HR-HPVs), particularly HPV16 and 18, has long been known to induce cervical cancer progression. However, given that a minority of HPV-infected women develop cancer, analysis of HR-HPV-infected women could help to predict who is at risk of acquiring cervical cancer. Therefore, to improve HR-HPVs detection, we used the FDA-approved cobas® 4800 HPV and REBA HPV-ID® HPV assays to detect HR-HPVs in colposcopy-derived cervical cells from 303 patients, detecting 72.28% (219) and 71.62% (217) of HR-HPVs positive cases, with HPV16 detection rates of 35.64% (108) and 30.69% (93), respectively. Of the HPV16-positive cases, cobas® 4800 and REBA HPV-ID® identified 28.81% (51) and 25.42% (45) of the CIN1 cases, and 55% (33) and 50% (30) of the 60 CIN2/3 cases, respectively. HPV-diagnostic concordance was 82.17% overall (kappa = 0.488), 87.45% for HR-HPVs (kappa = 0.689), and 88.33% for CIN2/3 (kappa = 0.51). The HR-HPVs detection rates of these assays were comparable. Our findings reveal that the FDA-approved HR-HPVs detection assay is appropriate for screening women with HR-HPVs infection, and for predicting increased risk of cervical cancer progression. REBA HPV-ID® can be used to detect low risk-HPV types in high-grade cervical lesions that are HR-HPV negative as well as in the distribution of HPV types."
"['Analytical Chemistry', 'Chemistry (miscellaneous)', 'Molecular Medicine', 'Pharmaceutical Science', 'Drug Discovery', 'Physical and Theoretical Chemistry', 'Organic Chemistry']","Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals  2022 by the authors.The transformation of sesame lignans is interesting because the derived products possess enhanced bioactivity and a wide range of potential applications. In this study, the semisynthesis of 28 furofuran lignans using samin (5) as the starting material is described. Our methodology involved the protonation of samin (5) to generate an oxocarbenium ion followed by the attack from two different nucleophiles, namely, thiols (RSH) and alcohols (ROH). The highly diastereoselective thioether and ether furofuran lignans were obtained, and their configurations were confirmed by 2D NMR and X-ray crystallography. The mechanism underlying the reaction was studied by monitoring 1H NMR and computational calculations, that is, the diastereomeric α- and β-products were equally formed through the SN1-like mechanism, while the β-product was gradually transformed via an SN2-like mechanism to the α-congener in the late step. Upon evaluation of the inhibitory effect of the synthesized lignans against α-glucosidases and free radicals, the lignans 7f and 7o of the phenolic hydroxyl group were the most potent inhibitors. Additionally, the mechanisms underlying the α-glucosidase inhibition of 7f and 7o were verified to be of a mixed manner and noncompetitive inhibition, respectively. The results indicated that both 7f and 7o possessed promising antidiabetic activity, while simultaneously inhibiting α-glucosidases and free radicals."
"['Hematology', 'Oncology']","Immunogenicity and risks associated with impaired immune responses following SARS-CoV-2 vaccination and booster in hematologic malignancy patients: an updated meta-analysis  2022, The Author(s).Patients with hematologic malignancies (HM) have demonstrated impaired immune responses following SARS-CoV-2 vaccination. Factors associated with poor immunogenicity remain largely undetermined. A literature search was conducted using PubMed, EMBASE, Cochrane, and medRxiv databases to identify studies that reported humoral or cellular immune responses (CIR) following complete SARS-CoV-2 vaccination. The primary aim was to estimate the seroconversion rate (SR) following complete SARS-CoV-2 vaccination across various subtypes of HM diseases and treatments. The secondary aims were to determine the rates of development of neutralizing antibodies (NAb) and CIR following complete vaccination and SR following booster doses. A total of 170 studies were included for qualitative and quantitative analysis of primary and secondary outcomes. A meta-analysis of 150 studies including 20,922 HM patients revealed a pooled SR following SARS-CoV-2 vaccination of 67.7% (95% confidence interval [CI], 64.8–70.4%; I2 = 94%). Meta-regression analysis showed that patients with lymphoid malignancies, but not myeloid malignancies, had lower seroconversion rates than those with solid cancers (R2 = 0.52, P < 0.0001). Patients receiving chimeric antigen receptor T-cells (CART), B-cell targeted therapies or JAK inhibitors were associated with poor seroconversion (R2 = 0.39, P < 0.0001). The pooled NAb and CIR rates were 52.8% (95% CI; 45.8–59.7%, I2 = 87%) and 66.6% (95% CI, 57.1–74.9%; I2 = 86%), respectively. Approximately 20.9% (95% CI, 11.4–35.1%, I2 = 90%) of HM patients failed to elicit humoral and cellular immunity. Among non-seroconverted patients after primary vaccination, only 40.5% (95% CI, 33.0–48.4%; I2 = 87%) mounted seroconversion after the booster. In conclusion, HM patients, especially those with lymphoid malignancies and/or receiving CART, B-cell targeted therapies, or JAK inhibitors, showed poor SR after SARS-CoV-2 vaccination. A minority of patients attained seroconversion after booster vaccination. Strategies to improve immune response in these severely immunosuppressed patients are needed."
"['Aquatic Science', 'Animal Science and Zoology']","Recruitment of hard coral communities on giant clam shells (Cardiidae: Tridacna) differ from surrounding reef habitats at a tourist destination in the Gulf of Thailand  2022 The Author(s). Published by Oxford University Press on behalf of The Malacological Society of London.Giant clams are organisms of significant ecological importance on coral reefs. They are known to help maintain oligotrophic conditions on reefs, to act as potential reservoirs of symbiotic dinoflagellates and as a consequence of their large, dense shells, to contribute to reef structural complexity. Despite this, little work has been done to investigate the utility of giant clam shells for coral recruitment. Here, we quantify scleractinian coral growth on living and dead giant clams around the Thai island of Koh Tao, a site with a history of environmental and anthropogenic pressure related to tourism. Transect surveys at 15 reefs around the island yielded 739 clams, of which 120 were found to support coral recruits. A total of 270 distinct corals were recorded between depths of 2.1 and 8 m (none were found at depths shallower than 2 m), with 29% found on dead shells and 71% on living clams. Differences were found in the community structure of hard corals found on clam shells vs those found in surrounding reef environments, with mushroom corals (Fungiidae) and Stylocoeniella being significantly more abundant on clam shells than on the natural reef. In contrast, corals abundant on surrounding reefs (e.g. Acropora and Porites) were disproportionately better represented on the reef than on clam shells. This suggests that giant clam shells may play a significant role in the succession of coral reefs with certain corals being preferentially supported over others."
"['Catalysis', 'Molecular Biology', 'Spectroscopy', 'Computer Science Applications', 'Physical and Theoretical Chemistry', 'Organic Chemistry', 'Inorganic Chemistry']","Candida Administration in 5/6 Nephrectomized Mice Enhanced Fibrosis in Internal Organs: An Impact of Lipopolysaccharide and (1→3)-β-D-Glucan from Leaky Gut  2022 by the authors.Uremic toxins and gut dysbiosis in advanced chronic kidney disease (CKD) can induce gut leakage, causing the translocation of gut microbial molecules into the systemic circulation. Lipopolysaccharide (LPS) and (1→3)-β-D-glucan (BG) are the major gut microbial molecules of Gram-negative bacteria and fungi, respectively, and can induce inflammation in several organs. Here, the fibrosis in the kidney, liver, and heart was investigated in oral C. albicans-administered 5/6 nephrectomized (Candida-5/6 Nx) mice. At 20 weeks post 5/6 Nx, Candida-5/6 Nx mice demonstrated increased 24 h proteinuria, liver enzymes, and serum cytokines (TNF-α, IL-6, and IL-10), but not weight loss, systolic blood pressure, hematocrit, serum creatinine, or gut-derived uremic toxins (TMAO and indoxyl sulfate), compared to in 5/6 Nx alone. The gut leakage in Candida-5/6 Nx was more severe, as indicated by FITC-dextran assay, endotoxemia, and serum BG. The areas of fibrosis from histopathology, along with the upregulated gene expression of Toll-like receptor 4 (TLR-4) and Dectin-1, the receptors for LPS and BG, respectively, were higher in the kidney, liver, and heart. In vitro, LPS combined with BG increased the supernatant IL-6 and TNF-α, upregulated the genes of pro-inflammation and pro-fibrotic processes, Dectin-1, and TLR-4 in renal tubular (HK-2) cells and hepatocytes (HepG2), when compared with LPS or BG alone. This supported the pro-inflammation-induced fibrosis and the possible LPS–BG additive effects on kidney and liver fibrosis. In conclusion, uremia-induced leaky gut causes the translocation of gut LPS and BG into circulation, which activates the pro-inflammatory and pro-fibrotic pathways, causing internal organ fibrosis. Our results support the crosstalk among several organs in CKD through a leaky gut."
"['Infectious Diseases', 'Virology']","Simultaneous Production of a Virus-Like Particle Linked to dsRNA to Enhance dsRNA Delivery for Yellow Head Virus Inhibition  2022 by the authors.A co-expressed Penaeus stylirostris densovirus (PstDNV) capsid and dsRNA specific to the yellow head virus (YHV) protease (CoEx cpPstDNV/dspro) has been shown to suppress YHV replication in the Pacific white-legged shrimp (Litopenaeus vannamei). However, maintaining two plasmids in a single bacterial cell is not desirable; therefore, a single plasmid harboring both the PstDNV capsid and the dsRNA-YHV-pro gene was constructed under the regulation of a single T7 promoter, designated pET28a-Linked cpPstDNV-dspro. Following induction, this novel construct expressed an approximately 37-kDa recombinant protein associated with a roughly 400-bp dsRNA (Linked cpPstDNV-dspro). Under a transmission electron microscope, the virus-like particles (VLP; Linked PstDNV VLPs-dspro) obtained were seen to be monodispersed, similar to the native PstDNV virion. A nuclease digestion assay indicated dsRNA molecules were both encapsulated and present outside the Linked PstDNV VLPs-dspro. In addition, the amount of dsRNA produced from this strategy was higher than that obtained with a co-expression strategy. In a YHV infection challenge, the Linked PstDNV VLPs-dspro was more effective in delaying and reducing mortality than other constructs tested. Lastly, the linked construct provides protection for the dsRNA cargo from nucleolytic enzymes present in the shrimp hemolymph. This is the first report of a VLP carrying virus-inhibiting dsRNA that could be produced without disassembly and reassembly to control virus infection in shrimp."
['Medicine (all)'],"Spontaneous Hemorrhage of the Thyroid Gland in a Deceased with Hypertensive Emergency Presented with Hemorrhagic Stroke: A Case Report and Literature Review  2022 JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND.Spontaneous intrathyroidal hemorrhage is a rare phenomenon in medicine. Previous reports have described precipitating factors that lead to the condition; however, there is no prior report of the condition in a patient with a hypertensive emergency. The authors presented a case of a deceased 59-year-old male brought to the hospital with loss of consciousness in an episode of hypertensive emergency. The subsequent autopsy revealed hemorrhagic stroke as the cause of death and an incidental finding of intrathyroidal hemorrhage in a thyroid nodule. Further literature review revealed the demographic data as well as the presentation and progression of the patients with the condition. No cases of intrathyroidal hemorrhage and hypertensive emergency have been reported. Airway compression in thyroid hemorrhage can be rapid and fatal. In most cases, surgical intervention is usually required. In cases of spontaneous hemorrhage, there were always thyroid lesions. The present case is an early report of spontaneous intrathyroidal hemorrhage in a hypertensive emergency. Airway protection should be prioritized in case of intrathyroidal hemorrhage. Furthermore, attempt should be made to identify the underlying thyroid pathology. Extensive history taking can also guide attending physicians and pathologists to distinguish between spontaneous and traumatic hemorrhage. In addition, to prevent a fatal consequence, neck examination should also be performed in patients with hypertensive emergency."
['Medicine (all)'],"Correlation between Perfusion Index and Lactate Level in Critically Ill Patients  2022 JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND.Background: During shock resuscitation, early detection of tissue hypoperfusion would guide physician to actively manage for the better outcome. Serum lactate is commonly used but it needs blood sampling and obtains intermittent data. Perfusion index (PI) analyzed from pulse-oximetry signal is a non-invasive and continuous monitoring for peripheral tissue perfusion. Previous studies have shown correlations between PI and microcirculation parameters in critically ill patients; however, limited data is available. Objective: To investigate the correlation between PI and lactate level in critically ill patients. Materials and Methods: The present study was a prospective observational study at the surgical intensive care unit of King Chulalongkorn Memorial Hospital (KCMH). All critically ill patients having tissue hypoperfusion and serum lactate of 2 mmol/L or greater were enrolled. PI was measured by MasimoRadical-7®PulseCO-Oximeter® and recorded values simultaneously with serum lactate at 0, 2, 6, and 24-hours during resuscitation. Results: Of the 42 patients, the authors found a significant correlation between PI and lactate level at 0 and 2-hours (r=–0.397, p=0.009 and r=–0.311, p=0.045, respectively). The change in PI also significantly correlated with lactate clearance at first 6-hours of resuscitation (r=0.444, p=0.003 at 0 to 2-hour and r=0.370, p=0.017 at 2 to 6-hours). Twenty-four patients or 57% had lactate clearance of 10% or more within 2-hours, whereas 18 patients (42.8%) did not. The cut-off value of increasing in PI of less than 0.86 predicted patients who were not lactate clearance at 2-hours, (sensitivity 88.9%, specificity 54.2%, AUC 0.699, 95% CI 0.54 to 0.86, p=0.029). Conclusion: PI may have value to adjunct continuous monitoring for peripheral perfusion during early resuscitation by using concurrently with serum lactate. Increase in PI of less than 0.86 within 2-hours should prompt the physician to manage it further."
['Religious Studies'],"Significance of the Śrāvastī Miracles According to Buddhist Texts and Dvāravatī Artefacts  2022 by the author.The story of the Śrāvastī miracles is one episode of the Buddha’s biography that is depicted in the art forms of Dvāravatī from about the 7th to the 11th centuries CE. The fact that many artefacts were produced—in such variety, over such a long period, and at so many sites—shows the popularity of the scene of the Śrāvastī miracles in the Dvāravatī culture. The objective of this research paper is to analyze the significance of the story of the Śrāvastī miracles that affected the creation of Dvāravatī art in Thailand by examining the textual sources together with the Dvāravatī artefacts. The analysis shows that the stories of the Śrāvastī miracles were significant in various ways, being one of the Buddha’s necessary deeds, a principal miracle only performed by the Buddha, a means of converting others to Buddhism, and a key source for the idea of making Buddha images as an act of merit. These significant features may explain the popularity of the Śrāvastī miracle theme in Dvāravatī culture."
['Medicine (all)'],"Thai Guidelines for Transcatheter Aortic Valve Implantation, TAVI 2021  2022 JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND.Thai Guidelines for Transcatheter Aortic Valve Implantation (TAVI) were initiated by the Thai Heart Association, Society of Thoracic Surgeons of Thailand, and Cardiovascular Intervention Association of Thailand. There are several factors in Thailand that differ from western countries, such as patient life expectancy, the types of available TAVI valves, socio-economic status, and experiences in TAVI. Therefore, Thailand-specific guidelines would be of great benefit for Thai patients. The objectives of the guidelines are to provide update recommendations regarding best practice in patients undergoing TAVI in Thailand, to emphasize the importance of a multidisciplinary heart valve team, and to emphasize the importance of data collection and follow up in patients undergoing TAVI for quality improvement. Classes of recommendation were based on standard classification and level of evidence. Recommendations were categorized into recommendation for multidisciplinary heart valve team, for perioperative risk assessment, for patient selection, for antithrombotic treatment after TAVI, for hospital and operator requirement, and for TAVI data collection."
['Multidisciplinary'],"Mangosteen vinegar from Garcinia mangostana: quality improvement and antioxidant properties  2022 The Author(s)Mangosteen (Garcinia mangostana Linn.) fruit is rich in phenolic compounds which function as antioxidants and play a role in anti-inflammation, anti-hyperlipidemia, and anti-diabetic nephropathy. To investigate mangosteen vinegar (MV) by steaming under high pressure, explore the effects of fermentation, antioxidant activity, and sensory evaluation acceptable using the 9 -point Hedonic scale. Steamed mangosteen was processed to produce 3 types of mangosteen vinegar: mangosteen rind vinegar (MRV), mangosteen flesh vinegar (MFV), and mangosteen rind plus flesh vinegar (MRFV). All 3 kinds of mangosteen vinegar were obtaining >4% acetic acid and significantly higher total phenolic content (TPC), total flavonoid content (TFC), and free radical scavenging ABTS+ and DPPH- antioxidant activity than apple cider vinegar (ACV) (p < 0. 05). The phenolic compounds analysis of mangosteen vinegar using HPLC were found Gallic acid, Catechin, Epicatechin, Vanillic acid, Trans-ferulic acid, Rutin, Gamma-mongostin, and Alpha-mangostin which showed almost higher than that found in ACV. Therefore, MVs produced from streamed mangosteen have higher antioxidants and were more acceptable using the 9-point Hedonic scale, a significantly higher statistical analysis of sensory evaluation than ACV, especially MFV. Taken together, steamed MVs should be further studied to prove the health benefits as a dietary supplement."
['Multidisciplinary'],"Design, synthesis, in vitro, in silico, and SAR studies of flavone analogs towards anti-dengue activity  2022, The Author(s).Flavone has recently been proved as a promising scaffold for the development of a novel drug against dengue fever, one of the major health threats globally. However, the structure–activity relationship study of flavones on the anti-dengue activity remains mostly limited to the natural-occuring analogs. Herein, 27 flavone analogs were successfully synthesized, of which 5 analogs (5e, 5h, 5o, 5q, and 5r) were novel. In total, 33 analogs bearing a diverse range of substituents were evaluated for their efficacy against DENV2-infected LLC/MK2 cells. The introduction of electron-withdrawing groups on ring B such as Br (5m) or NO2 (5n and 5q) enhanced the activity significantly. In particular, the tri-ester 5d and di-ester 5e exhibited low toxicity against normal cell, and exceptional DENV2 inhibition with the EC50 as low as 70 and 68 nM, respectively, which is over 300-fold more active compared to the original baicalein reference. The viral targets for these potent flavone analogs were predicted to be NS5 MTase and NS5 RdRp, as suggested by the likelihood ratios from the molecular docking study. The great binding interaction energy of 8-bromobaicalein (5f) confirms the anti-dengue activity at atomistic level. The physicochemical property of all the synthetic flavone analogs in this study were predicted to be within the acceptable range. Moreover, the QSAR model showed the strong correlation between the anti-dengue activity and the selected molecular descriptors. This study emphasizes the great potential of flavone as a core structure for further development as a novel anti-dengue agent in the future."
['Multidisciplinary'],"Author Correction: Sampling from four geographically divergent young female populations demonstrates forensic geolocation potential in microbiomes (Scientific Reports, (2022), 12, 1, (18547), 10.1038/s41598-022-21779-z)  The Author(s) 2022.The original version of this Article contained an error in the spelling of the author Carolina Inostroza which was incorrectly given as Carolina Inotroza. The original Article has been corrected."
['Multidisciplinary'],"Photosynthesis of Au/TiO2 nanoparticles for photocatalytic gold recovery from industrial gold-cyanide plating wastewater  2022, The Author(s).A series of Aux/TiO2 nanoparticles (NPs) with different gold loadings (x = 0.1–1.0 wt%) was synthesized by the photodeposition and then employed as photocatalysts to recover precious component from the industrial gold-cyanide plating wastewater. Effects of Au loading, catalyst dosage and types of hole scavenger on the photocatalytic gold recovery were investigated under ultraviolet–visible (UV–Vis) light irradiation at room temperature. It was found that different Au loadings tuned the light absorption capacity of the synthesized photocatalysts and enhanced the photocatalytic activity in comparison with the bare TiO2 NPs. The addition of CH3OH, C2H5OH, C3H8O, and Na2S2O3 as a hole scavenger significantly promoted the photocatalytic activity of the gold recovery, while the H2O2 did not. Among different hole scavengers employed in this work, the CH3OH exhibited the highest capability to promote the photocatalytic gold recovery. In summary, the Au0.5/TiO2 NPs exhibited the best photocatalytic activity to completely recover gold ions within 30 min at the catalyst dosage of 0.5 g/L, light intensity of 3.20 mW/cm2 in the presence of 20 vol% CH3OH as hole scavenger. The photocatalytic activity slightly decreased after the 5th cycle of recovery process, indicating its high reusability."
['Physics and Astronomy (all)'],"Unraveling the fundamentals of pulsed laser-assisted synthesis of nanomaterials in liquids: Applications in energy and the environment  2022 Author(s).Nanomaterials with high purity and functionality are in high demand for diverse applications in the energy and environmental domains, making them an intensively researched issue. The production of novel electro- and photoactive nanomaterials has been profoundly influenced by synthetic routes that make possible the development of surface and crystalline-tuned advanced materials. The significant size and textural tailored properties of materials synthesized through laser interaction with matter have emerged as a promising synthetic technique. The high-power pulsed laser-assisted synthesis of nanomaterials in liquids provides many degrees of parameter control (i.e., pulsed laser power, wavelength, reaction time duration, laser pulse repetition rate, and solvent) and numerous advantages over traditional physical and chemical synthetic methods, such as high purity, no byproducts, simple, nontoxic, and no need for surfactants and reducing agents. We first focused on the fundamental insights into the mechanism of pulsed laser techniques in depth in this paper, taking into account various experimental conditions to accelerate hypotheses that are appropriate for the production of efficient nanomaterials. We focused on the advancement of electro- and photoactive nanomaterials using pulsed laser synthetic technologies, which allowed us to reveal detailed mechanistic and textural properties as well as effective applications in energy and environmental processes. Finally, the challenges and possible future prospects for the emerging field of pulsed laser-based nanomaterials are concisely proposed."
['Multidisciplinary'],"Utilizing MALDI-TOF MS and LC-MS/MS to access serum peptidome-based biomarkers in canine oral tumors  2022, The Author(s).Tumors frequently found in dogs include canine oral tumors, either cancerous or noncancerous. The bloodstream is an important route for tumor metastasis, particularly for late-stage oral melanoma (LOM) and late-stage oral squamous cell carcinoma (LOSCC). The present study aimed to investigate serum peptidome-based biomarkers of dogs with early-stage oral melanoma, LOM, LOSCC, benign oral tumors, chronic periodontitis and healthy controls, using matrix-assisted laser desorption/ionization time-of-flight mass spectrometry (MALDI-TOF MS) and liquid chromatography tandem mass spectrometry. A principal component analysis plot showed distinct clusters among all groups. Four peptides were identified, including peptidyl-prolyl cis-trans isomerase FKBP4 isoform X2 (FKBP4), steroid hormone receptor ERR1 (ESRRA or ERRA), immunoglobulin superfamily member 10 (IGSF10) and ATP-binding cassette subfamily B member 5 (ABCB5). FKBP4, ESRRA and ABCB5 were found to be overexpressed in both LOM and LOSCC, whereas IGSF10 expression was markedly increased in LOSCC only. These four proteins also played a crucial role in numerous pathways of cancer metastasis and showed a strong relationship with chemotherapy drugs. In conclusion, this study showed rapid screening of canine oral tumors using serum and MALDI-TOF MS. In addition, potential serum peptidome-based biomarker candidates for LOM and LOSCC were identified."
['Multidisciplinary'],"Ten-year persistence and evolution of Plasmodium falciparum antifolate and antisulfonamide resistance markers pfdhfr and pfdhps in three Asian countries  2022 Srisutham et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.Background The amplification of GTP cyclohydrolase 1 (pfgch1) in Plasmodium falciparum has been linked to the upregulation of the pfdhfr and pfdhps genes associated with resistance to the antimalarial drug sulfadoxine-pyrimethamine. During the 1990s and 2000s, sulfadoxinepyrimethamine was withdrawn from use as first-line treatment in southeast Asia due to clinical drug resistance. This study assessed the temporal and geographic changes in the prevalence of pfdhfr and pfdhps gene mutations and pfgch1 amplification a decade after sulfadoxine-pyrimethamine had no longer been widely used. Methods A total of 536 P. falciparum isolates collected from clinical trials in Thailand, Cambodia, and Lao PDR between 2008 and 2018 were assayed. Single nucleotide polymorphisms of the pfdhfr and pfdhps genes were analyzed using nested PCR and Sanger sequencing. Gene copy number variations of pfgch1 were investigated using real-time polymerase chain reaction assay. Results Sequences of the pfdhfr and pfdhps genes were obtained from 96% (517/536) and 91% (486/536) of the samples, respectively. There were 59 distinct haplotypes, including single to octuple mutations. The two major haplotypes observed included IRNI-AGEAA (25%) and IRNL-SGKGA (19%). The sextuple mutation IRNL-SGKGA increased markedly over time in several study sites, including Pailin, Preah Vihear, Ratanakiri, and Ubon Ratchathani, whereas IRNI-AGEAA decreased over time in Preah Vihear, Champasak, and Ubon Ratchathani. Octuple mutations were first observed in west Cambodia in 2011 and subsequently in northeast Cambodia, as well as in southern Laos by 2018. Amplification of the pfgch1 gene increased over time across the region, particularly in northeast Thailand close to the border with Laos and Cambodia. Conclusion Despite the fact that SP therapy was discontinued in Thailand, Cambodia, and Laos decades ago, parasites retained the pfdhfr and pfdhps mutations. Numerous haplotypes were found to be prevalent among the parasites. Frequent monitoring of pfdhfr and pfdhps in these areas is required due to the relatively rapid evolution of mutation patterns."
"['Radiology, Nuclear Medicine and Imaging']","Utility of gated SPECT parameters in detection of coronary artery disease in patients with normal perfusion images  2022, The Author(s).Background: False negative myocardial perfusion images on single-photon emission computed tomography (SPECT) myocardial perfusion imaging (MPI) is a substantial problem in the interpretation of MPI. To explore possible parameters from gated SPECT that could detected coronary artery disease (CAD) in patients with normal perfusion images, we retrospectively selected patients who underwent a 2-day Tc-99 m MIBI adenosine stress/rest MPI and a subsequent invasive coronary angiography. Gated SPECT parameters, including end systolic volume (ESV), end diastolic volume (EDV), left ventricular ejection fraction (LVEF), and transient ischemic dilation (TID) ratio of patients with and without CAD were compared and assessed for their respective diagnostic performance using receiver operating characteristics (ROC) area under the curve (AUC). Results: Among 22 patients with normal perfusion images, 7 patients had CAD. Despite the small number of patients, we found significant differences between the ESV, the EDV, and the LVEF between patients with and without CAD. The analysis of ROC curve showed the stress ESV could excellently detect CAD (AUC = 0.900). The rest ESV, the stress EDV, the rest EDV, the stress LVEF and the rest LVEF could likewise perform well in the detection of CAD (AUC = 0.833, 0.819, 0.790, 0.862, and 0.838, respectively). In contrast, the change in LVEF and the TID ratio (AUC = 0.667 and 0.524, respectively) did not seem as reliable as other parameters. Optimal cutoffs for detection of CAD in patients with normal perfusion images from our study were ≥ 20.0 mL for the stress ESV, ≥ 71.0 mL for the stress EDV, ≤ 66.3 EF units for the stress LVEF, ≥ 18.0 mL for the rest ESV, ≥ 67.0 mL for the rest EDV and ≤ 70.0 EF unit for the rest LVEF. Conclusions: Gated SPECT parameters could facilitate detection of CAD in patient with normal perfusion images on Tc-99m MIBI MPI. These parameters should be carefully interpreted to improve diagnostic accuracy and reduce false negative MPI."
['Multidisciplinary'],"Ocular surface microbiome in diabetes mellitus  2022, The Author(s).This cross-sectional, age- and gender-matched study included 20 eyes of non-diabetic subjects (non-DM group) and 60 eyes of type 2 diabetes mellitus (DM group). Subgroups of DM were classified by diabetic retinopathy (DR) staging into no DR (DM-no DR), non-proliferative DR (DM-NPDR), proliferative DR (DM-PDR), and by glycemic control (well-controlled DM; HbA1c < 7%, poorly controlled DM; HbA1c ≥ 7%). Conjunctival swabs were performed for ocular surface microbiome analysis using conventional culture and next-generation sequencing analysis (NGS). A higher culture-positive rate was found in DM (15%) than in non-DM group (5%) (p value = 0.437). Pathogenic organisms and antibiotic-resistant strains were detected in the DR groups (DM-NPDR and DM-PDR). The NGS analysis showed that potentially pathogenic bacteria such as Enterobacteriaceae, Neisseriaceae, Escherichia-Shigella, and Pseudomonas predominated in DM, especially in DR. There was dissimilarity in the ocular surface microbiome between DM and non-DM groups. The subgroup analysis showed that the DR group had significantly different microbial community from DM-no DR and non-DM groups (p value < 0.05). The microbial community in the poorly controlled DM was also significantly different from well-controlled DM and non-DM groups (p < 0.001). Using the NGS method, our study is the first to signify the importance of DR and glycemic control status, which affect the changes in the ocular surface microbiome."
